Transactions for FY,2022
Date,Currency,Description,Trans Ref,Lot Ref,Qty Sold,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
2021-03-06 20:59:51,ETH,"Sold 0.05 ETH/ZAR @ 25,967",S062,28bedb6b,-0.04979934,25425.00,1266.15,1293.14,26.99,0.00
2021-03-06 21:02:25,ETH,"Sold 0.0475 ETH/ZAR @ 26,055",S063,28bedb6b,-0.04750000,25425.00,1207.69,1237.61,29.92,0.00
2021-03-06 21:02:25,ETH,"Sold 0.0025 ETH/ZAR @ 26,056",S064,28bedb6b,-0.00250000,25425.00,63.56,65.14,1.58,0.00
2021-03-06 21:18:28,ETH,"Sold 0.10 ETH/ZAR @ 25,712",S065,28bedb6b,-0.00020066,25425.00,5.10,5.16,0.06,0.00
2021-03-06 21:18:28,ETH,"Sold 0.10 ETH/ZAR @ 25,712",S065,41dc1e26,-0.09979934,24950.00,2489.99,2566.04,76.05,0.00
2021-03-06 22:31:17,ETH,"Sold 0.10 ETH/ZAR @ 26,060",S066,41dc1e26,-0.00020066,24950.00,5.01,5.23,0.22,0.00
2021-03-06 22:31:17,ETH,"Sold 0.10 ETH/ZAR @ 26,060",S066,caa4c0f5,-0.09979934,24601.00,2455.16,2600.77,145.61,0.00
2021-03-07 00:21:47,ETH,"Sold 0.05 ETH/ZAR @ 26,300",S067,caa4c0f5,-0.00020066,24601.00,4.94,5.28,0.34,0.00
2021-03-07 00:21:47,ETH,"Sold 0.05 ETH/ZAR @ 26,300",S067,dfbf52e2,-0.04979934,25715.00,1280.59,1309.72,29.13,0.00
2021-03-07 23:40:50,ETH,"Sold 0.05 ETH/ZAR @ 26,500",S068,dfbf52e2,-0.05000000,25715.00,1285.75,1325.00,39.25,0.00
2021-03-08 05:08:47,ETH,"Sold 0.05 ETH/ZAR @ 26,700",S069,dfbf52e2,-0.00020066,25715.00,5.16,5.36,0.20,0.00
2021-03-08 05:08:47,ETH,"Sold 0.05 ETH/ZAR @ 26,700",S069,6d2fba2f,-0.03266000,29239.74,954.97,872.02,-82.95,0.00
2021-03-08 05:08:47,ETH,"Sold 0.05 ETH/ZAR @ 26,700",S069,13766b4a,-0.01713934,28949.97,496.18,457.62,-38.56,0.00
2021-03-08 05:53:17,ETH,"Sold 0.016304 ETH/ZAR @ 26,950",S070,13766b4a,-0.01630400,28949.97,472.00,439.39,-32.61,0.00
2021-03-08 05:53:22,ETH,"Sold 0.021789 ETH/ZAR @ 26,950",S071,13766b4a,-0.00109866,28949.97,31.81,29.61,-2.20,0.00
2021-03-08 05:53:22,ETH,"Sold 0.021789 ETH/ZAR @ 26,950",S071,6bec0869,-0.02069034,28659.83,592.98,557.60,-35.38,0.00
2021-03-08 05:54:04,ETH,"Sold 0.011907 ETH/ZAR @ 26,950",S072,6bec0869,-0.01190700,28659.83,341.25,320.89,-20.36,0.00
2021-03-08 09:55:26,XRP,Sold 165.00 XRP/ZAR @ 7.26,S073,ffd2f4c5,-119.00000000,8.39,998.41,863.94,-134.47,0.00
2021-03-08 09:55:26,XRP,Sold 165.00 XRP/ZAR @ 7.26,S073,97ea152c,-46.00000000,8.28,380.88,333.96,-46.92,0.00
2021-03-08 10:00:36,XRP,Sold 170.00 XRP/ZAR @ 7.48,S074,97ea152c,-74.00000000,8.28,612.72,553.52,-59.20,0.00
2021-03-08 10:00:36,XRP,Sold 170.00 XRP/ZAR @ 7.48,S074,b2970fe4,-96.00000000,8.19,786.24,718.08,-68.16,0.00
2021-03-08 11:58:11,XBT,"Sold 0.002 BTC/ZAR @ 792,000",S075,240cd3d5,-0.00200000,722000.00,1444.00,1584.00,140.00,0.00
2021-03-08 15:19:36,ETH,"Sold 0.05 ETH/ZAR @ 27,200",S076,6bec0869,-0.00229366,28659.83,65.74,62.39,-3.35,0.00
2021-03-08 15:19:36,ETH,"Sold 0.05 ETH/ZAR @ 27,200",S076,45fb9711,-0.03603400,27750.74,999.97,980.12,-19.85,0.00
2021-03-08 15:19:36,ETH,"Sold 0.05 ETH/ZAR @ 27,200",S076,01bdd2de,-0.01167234,27399.99,319.82,317.49,-2.33,0.00
2021-03-08 20:44:30,XBT,"Sold 0.015 BTC/ZAR @ 813,000",S077,240cd3d5,-0.00392954,722000.00,2837.13,3194.72,357.59,0.00
2021-03-08 20:44:30,XBT,"Sold 0.015 BTC/ZAR @ 813,000",S077,e299e6f8,-0.00500000,701000.00,3505.00,4065.00,560.00,0.00
2021-03-08 20:44:30,XBT,"Sold 0.015 BTC/ZAR @ 813,000",S077,73324cd4,-0.00500000,691000.00,3455.00,4065.00,610.00,0.00
2021-03-08 20:44:30,XBT,"Sold 0.015 BTC/ZAR @ 813,000",S077,bede0364,-0.00107046,685100.00,733.37,870.28,136.91,0.00
2021-03-08 21:10:57,XBT,"Sold 0.0015 BTC/ZAR @ 812,682",S078,bede0364,-0.00150000,685100.00,1027.65,1219.02,191.37,0.00
2021-03-09 01:29:38,XBT,"Sold 0.0015 BTC/ZAR @ 829,000",S079,bede0364,-0.00150000,685100.00,1027.65,1243.50,215.85,0.00
2021-03-09 05:53:20,XBT,"Sold 0.003 BTC/ZAR @ 848,550",S080,bede0364,-0.00092954,685100.00,636.83,788.76,151.93,0.00
2021-03-09 05:53:20,XBT,"Sold 0.003 BTC/ZAR @ 848,550",S080,e96a293e,-0.00207046,678100.00,1403.98,1756.89,352.91,0.00
2021-03-09 05:55:53,ETH,"Sold 0.103872 ETH/ZAR @ 28,800",S081,01bdd2de,-0.02482366,27399.99,680.17,714.92,34.75,0.00
2021-03-09 05:55:53,ETH,"Sold 0.103872 ETH/ZAR @ 28,800",S081,ad45188b,-0.03724100,26851.86,999.99,1072.54,72.55,0.00
2021-03-09 05:55:53,ETH,"Sold 0.103872 ETH/ZAR @ 28,800",S081,08aee054,-0.03800100,26314.83,999.99,1094.43,94.44,0.00
2021-03-09 05:55:53,ETH,"Sold 0.103872 ETH/ZAR @ 28,800",S081,7179c336,-0.00380634,26029.88,99.08,109.62,10.54,0.00
2021-03-10 12:34:13,XBT,"Sold 0.003 BTC/ZAR @ 865,000",S082,e96a293e,-0.00292954,678100.00,1986.52,2534.05,547.53,0.00
2021-03-10 12:34:13,XBT,"Sold 0.003 BTC/ZAR @ 865,000",S082,cd7ece9f,-0.00007046,671000.00,47.28,60.95,13.67,0.00
2021-03-11 21:09:05,XBT,"Sold 0.002 BTC/ZAR @ 880,087",S083,cd7ece9f,-0.00200000,671000.00,1342.00,1760.17,418.17,0.00
2021-03-11 21:16:25,XBT,"Sold 0.003 BTC/ZAR @ 879,666",S084,cd7ece9f,-0.00292954,671000.00,1965.72,2577.01,611.29,0.00
2021-03-11 21:16:25,XBT,"Sold 0.003 BTC/ZAR @ 879,666",S084,1e2d9f87,-0.00007046,840520.00,59.22,61.98,2.76,0.00
2021-03-11 23:06:19,XBT,"Sold 0.003 BTC/ZAR @ 882,000",S085,1e2d9f87,-0.00042954,840520.00,361.04,378.85,17.82,0.00
2021-03-11 23:06:19,XBT,"Sold 0.003 BTC/ZAR @ 882,000",S085,c18ce7d3,-0.00050000,840520.00,420.26,441.00,20.74,0.00
2021-03-11 23:06:19,XBT,"Sold 0.003 BTC/ZAR @ 882,000",S085,1bfd6532,-0.00018900,840529.10,158.86,166.70,7.84,0.00
2021-03-11 23:06:19,XBT,"Sold 0.003 BTC/ZAR @ 882,000",S085,d67b6f91,-0.00117600,849906.46,999.49,1037.23,37.74,0.00
2021-03-11 23:06:19,XBT,"Sold 0.003 BTC/ZAR @ 882,000",S085,7026b4da,-0.00070546,836794.98,590.33,622.22,31.89,0.00
2021-03-13 10:17:48,XBT,"Sold 0.003 BTC/ZAR @ 899,000",S086,7026b4da,-0.00048954,836794.98,409.64,440.10,30.45,0.00
2021-03-13 10:17:48,XBT,"Sold 0.003 BTC/ZAR @ 899,000",S086,c8b5680f,-0.00120600,828996.68,999.77,1084.19,84.42,0.00
2021-03-13 10:17:48,XBT,"Sold 0.003 BTC/ZAR @ 899,000",S086,450b4d6b,-0.00121800,820993.43,999.97,1094.98,95.01,0.00
2021-03-13 10:17:48,XBT,"Sold 0.003 BTC/ZAR @ 899,000",S086,c4865965,-0.00008646,800997.60,69.25,77.73,8.47,0.00
2021-03-13 20:57:42,XBT,"Sold 0.003 BTC/ZAR @ 921,499",S087,c4865965,-0.00240954,800997.60,1930.04,2220.38,290.35,0.00
2021-03-13 20:57:42,XBT,"Sold 0.003 BTC/ZAR @ 921,499",S087,18bfe851,-0.00059046,791996.83,467.64,544.11,76.46,0.00
2021-03-17 20:23:44,XBT,"Sold 0.005 BTC/ZAR @ 879,176",S088,18bfe851,-0.00067154,791996.83,531.86,590.40,58.54,0.00
2021-03-17 20:23:44,XBT,"Sold 0.005 BTC/ZAR @ 879,176",S088,303bc9a5,-0.00132400,755128.40,999.79,1164.03,164.24,0.00
2021-03-17 20:23:44,XBT,"Sold 0.005 BTC/ZAR @ 879,176",S088,fe3929c3,-0.00130500,766000.00,999.63,1147.32,147.69,0.00
2021-03-17 20:23:44,XBT,"Sold 0.005 BTC/ZAR @ 879,176",S088,54a9cccb,-0.00133100,750999.25,999.58,1170.18,170.60,0.00
2021-03-17 20:23:44,XBT,"Sold 0.005 BTC/ZAR @ 879,176",S088,00af6cd7,-0.00036846,742996.28,273.76,323.94,50.18,0.00
2021-03-17 22:15:23,XBT,"Sold 0.005 BTC/ZAR @ 889,000",S089,00af6cd7,-0.00097654,742996.28,725.57,868.14,142.58,0.00
2021-03-17 22:15:23,XBT,"Sold 0.005 BTC/ZAR @ 889,000",S089,f5d6f54f,-0.00135300,738994.83,999.86,1202.82,202.96,0.00
2021-03-17 22:15:23,XBT,"Sold 0.005 BTC/ZAR @ 889,000",S089,738903f5,-0.00135500,737992.62,999.98,1204.60,204.62,0.00
2021-03-17 22:15:23,XBT,"Sold 0.005 BTC/ZAR @ 889,000",S089,481c1786,-0.00131546,722000.00,949.76,1169.44,219.68,0.00
2021-03-18 02:31:12,ETH,"Sold 0.10 ETH/ZAR @ 27,810",S090,7179c336,-0.03461066,26029.88,900.91,962.52,61.61,0.00
2021-03-18 02:31:12,ETH,"Sold 0.10 ETH/ZAR @ 27,810",S090,1fcb23ee,-0.06538934,24005.00,1569.67,1818.48,248.81,0.00
2021-03-18 13:23:06,XBT,"Sold 0.005 BTC/ZAR @ 877,000",S091,481c1786,-0.00006954,722000.00,50.21,60.99,10.78,0.00
2021-03-18 13:23:06,XBT,"Sold 0.005 BTC/ZAR @ 877,000",S091,c0f9beaa,-0.00141400,706994.34,999.69,1240.08,240.39,0.00
2021-03-18 13:23:06,XBT,"Sold 0.005 BTC/ZAR @ 877,000",S091,f91c0fb9,-0.00143800,695000.00,999.41,1261.13,261.72,0.00
2021-03-18 13:23:06,XBT,"Sold 0.005 BTC/ZAR @ 877,000",S091,cf9d56b4,-0.00145500,686996.56,999.58,1276.04,276.46,0.00
2021-03-18 13:23:06,XBT,"Sold 0.005 BTC/ZAR @ 877,000",S091,63c804f8,-0.00062346,680994.55,424.57,546.77,122.20,0.00
2021-03-18 15:42:55,XBT,"Sold 0.000315 BTC/ZAR @ 887,000",S092,63c804f8,-0.00031500,680994.55,214.51,279.40,64.89,0.00
2021-03-18 15:43:40,XBT,"Sold 0.004685 BTC/ZAR @ 887,000",S093,63c804f8,-0.00052954,680994.55,360.61,469.70,109.09,0.00
2021-03-18 15:43:40,XBT,"Sold 0.004685 BTC/ZAR @ 887,000",S093,9fde97ed,-0.00146000,684479.45,999.34,1295.02,295.68,0.00
2021-03-18 15:43:40,XBT,"Sold 0.004685 BTC/ZAR @ 887,000",S093,5c3d8a02,-0.00269546,884200.00,2383.33,2390.87,7.54,0.00
2021-03-18 17:40:35,XBT,"Sold 0.0055 BTC/ZAR @ 886,532",S094,5c3d8a02,-0.00030454,884200.00,269.27,269.98,0.71,0.00
2021-03-18 17:40:35,XBT,"Sold 0.0055 BTC/ZAR @ 886,532",S094,ba89eb40,-0.00400000,863000.00,3452.00,3546.12,94.12,0.00
2021-03-18 17:40:35,XBT,"Sold 0.0055 BTC/ZAR @ 886,532",S094,49c46d4a,-0.00119546,844000.00,1008.97,1059.81,50.84,0.00
2021-03-18 17:40:35,XBT,"Sold 0.0005 BTC/ZAR @ 886,713",S095,49c46d4a,-0.00050000,844000.00,422.00,443.35,21.35,0.00
2021-03-19 06:00:29,XBT,"Sold 0.007 BTC/ZAR @ 885,000",S096,49c46d4a,-0.00330454,844000.00,2789.03,2924.52,135.49,0.00
2021-03-19 06:00:29,XBT,"Sold 0.007 BTC/ZAR @ 885,000",S096,ac9cd27f,-0.00369546,862000.00,3185.49,3270.48,85.00,0.00
2021-03-19 11:50:38,XBT,"Sold 0.00332 BTC/ZAR @ 879,510",S097,ac9cd27f,-0.00130454,862000.00,1124.51,1147.35,22.84,0.00
2021-03-19 11:50:38,XBT,"Sold 0.00332 BTC/ZAR @ 879,510",S097,ba3528ca,-0.00201546,852000.00,1717.17,1772.62,55.44,0.00
2021-03-19 11:50:38,XBT,"Sold 0.00168 BTC/ZAR @ 879,508",S098,ba3528ca,-0.00168000,852000.00,1431.36,1477.57,46.21,0.00
2021-03-19 12:04:55,XBT,"Sold 0.007 BTC/ZAR @ 884,000",S099,ba3528ca,-0.00130454,852000.00,1111.47,1153.21,41.75,0.00
2021-03-19 12:04:55,XBT,"Sold 0.007 BTC/ZAR @ 884,000",S099,3e5a4352,-0.00569546,851000.00,4846.84,5034.79,187.95,0.00
2021-03-20 04:07:48,ETH,"Sold 0.20 ETH/ZAR @ 27,506",S100,1fcb23ee,-0.03461066,24005.00,830.83,952.00,121.17,0.00
2021-03-20 04:07:48,ETH,"Sold 0.20 ETH/ZAR @ 27,506",S100,99361d0a,-0.10000000,23600.00,2360.00,2750.60,390.60,0.00
2021-03-20 04:07:48,ETH,"Sold 0.20 ETH/ZAR @ 27,506",S100,308e3006,-0.06538934,23200.00,1517.03,1798.60,281.57,0.00
2021-03-20 07:12:44,XBT,"Sold 0.000364 BTC/ZAR @ 877,560",S101,3e5a4352,-0.00030454,851000.00,259.16,267.25,8.09,0.00
2021-03-20 07:12:44,XBT,"Sold 0.000364 BTC/ZAR @ 877,560",S101,3bee711e,-0.00005946,842000.00,50.07,52.18,2.11,0.00
2021-03-20 07:12:47,XBT,"Sold 0.002849 BTC/ZAR @ 877,560",S102,3bee711e,-0.00284900,842000.00,2398.86,2500.16,101.30,0.00
2021-03-20 07:12:48,XBT,"Sold 0.003787 BTC/ZAR @ 877,560",S103,3bee711e,-0.00209154,842000.00,1761.08,1835.45,74.37,0.00
2021-03-20 07:12:48,XBT,"Sold 0.003787 BTC/ZAR @ 877,560",S103,a990fe79,-0.00169546,860000.00,1458.10,1487.86,29.77,0.00
2021-03-20 07:32:10,XRP,Sold 267.00 XRP/ZAR @ 7.22,S104,b2970fe4,-26.00000000,8.19,212.94,187.72,-25.22,0.00
2021-03-20 07:32:10,XRP,Sold 267.00 XRP/ZAR @ 7.22,S104,29935c61,-123.00000000,8.09,995.07,888.06,-107.01,0.00
2021-03-20 07:32:10,XRP,Sold 267.00 XRP/ZAR @ 7.22,S104,876ae495,-118.00000000,8.01,945.18,851.96,-93.22,0.00
2021-03-20 07:32:33,XRP,Sold 333.00 XRP/ZAR @ 7.22,S105,876ae495,-6.00000000,8.01,48.06,43.32,-4.74,0.00
2021-03-20 07:32:33,XRP,Sold 333.00 XRP/ZAR @ 7.22,S105,061ba263,-114.00000000,7.91,901.74,823.08,-78.66,0.00
2021-03-20 07:32:33,XRP,Sold 333.00 XRP/ZAR @ 7.22,S105,0be69527,-12.00000000,7.91,94.92,86.64,-8.28,0.00
2021-03-20 07:32:33,XRP,Sold 333.00 XRP/ZAR @ 7.22,S105,0a6d68d7,-123.00000000,8.11,997.53,888.06,-109.47,0.00
2021-03-20 07:32:33,XRP,Sold 333.00 XRP/ZAR @ 7.22,S105,35e98343,-78.00000000,7.81,609.18,563.16,-46.02,0.00
2021-03-20 11:12:02,XRP,Sold 300.00 XRP/ZAR @ 7.29,S106,35e98343,-50.00000000,7.81,390.50,364.50,-26.00,0.00
2021-03-20 11:12:02,XRP,Sold 300.00 XRP/ZAR @ 7.29,S106,ae26b7e7,-129.00000000,7.75,999.75,940.41,-59.34,0.00
2021-03-20 11:12:02,XRP,Sold 300.00 XRP/ZAR @ 7.29,S106,3a6dc189,-121.00000000,7.65,925.65,882.09,-43.56,0.00
2021-03-20 11:12:11,XRP,Sold 300.00 XRP/ZAR @ 7.32,S107,3a6dc189,-9.00000000,7.65,68.85,65.88,-2.97,0.00
2021-03-20 11:12:11,XRP,Sold 300.00 XRP/ZAR @ 7.32,S107,1f959b79,-12.00000000,7.55,90.60,87.84,-2.76,0.00
2021-03-20 11:12:11,XRP,Sold 300.00 XRP/ZAR @ 7.32,S107,bbcc07e2,-120.00000000,7.55,906.00,878.40,-27.60,0.00
2021-03-20 11:12:11,XRP,Sold 300.00 XRP/ZAR @ 7.32,S107,710d8021,-134.00000000,7.45,998.30,980.88,-17.42,0.00
2021-03-20 11:12:11,XRP,Sold 300.00 XRP/ZAR @ 7.32,S107,5eaa36d3,-25.00000000,7.25,181.25,183.00,1.75,0.00
2021-03-20 16:21:05,XRP,Sold 196.00 XRP/ZAR @ 7.40,S108,5eaa36d3,-112.00000000,7.25,812.00,828.80,16.80,0.00
2021-03-20 16:21:05,XRP,Sold 196.00 XRP/ZAR @ 7.40,S108,3a5d68b1,-84.00000000,7.05,592.20,621.60,29.40,0.00
2021-03-20 16:22:24,XRP,Sold 2.00 XRP/ZAR @ 7.44,S109,3a5d68b1,-2.00000000,7.05,14.10,14.88,0.78,0.00
2021-03-20 16:22:24,XRP,Sold 74.00 XRP/ZAR @ 7.42,S110,3a5d68b1,-55.00000000,7.05,387.75,408.10,20.35,0.00
2021-03-20 16:22:24,XRP,Sold 74.00 XRP/ZAR @ 7.42,S110,9e2ffbaf,-19.00000000,6.90,131.10,140.98,9.88,0.00
2021-03-20 16:22:29,XRP,Sold 24.00 XRP/ZAR @ 7.42,S111,9e2ffbaf,-24.00000000,6.90,165.60,178.08,12.48,0.00
2021-03-20 16:23:37,XRP,Sold 100.00 XRP/ZAR @ 7.46,S112,9e2ffbaf,-100.00000000,6.90,690.00,746.00,56.00,0.00
2021-03-20 16:24:26,XRP,Sold 300.00 XRP/ZAR @ 7.44,S113,9e2ffbaf,-1.00000000,6.90,6.90,7.44,0.54,0.00
2021-03-20 16:24:26,XRP,Sold 300.00 XRP/ZAR @ 7.44,S113,bc774af1,-147.00000000,6.78,996.66,1093.68,97.02,0.00
2021-03-20 16:24:26,XRP,Sold 300.00 XRP/ZAR @ 7.44,S113,9fc50866,-150.00000000,6.64,996.00,1116.00,120.00,0.00
2021-03-20 16:24:26,XRP,Sold 300.00 XRP/ZAR @ 7.44,S113,3ed47fb9,-2.00000000,6.51,13.02,14.88,1.86,0.00
2021-03-20 18:30:15,XRP,Sold 100.00 XRP/ZAR @ 7.59,S114,3ed47fb9,-100.00000000,6.51,651.00,759.00,108.00,0.00
2021-03-20 20:41:18,XRP,Sold 50.00 XRP/ZAR @ 7.68,S115,3ed47fb9,-50.00000000,6.51,325.50,384.00,58.50,0.00
2021-03-20 22:19:59,XRP,Sold 158.00 XRP/ZAR @ 7.88,S116,3ed47fb9,-1.00000000,6.51,6.51,7.88,1.37,0.00
2021-03-20 22:19:59,XRP,Sold 158.00 XRP/ZAR @ 7.88,S116,dbbe613a,-157.00000000,6.30,989.10,1237.16,248.06,0.00
2021-03-21 13:32:08,XBT,"Sold 0.005 BTC/ZAR @ 857,000",S117,a990fe79,-0.00500000,860000.00,4300.00,4285.00,-15.00,0.00
2021-03-21 20:03:06,XBT,"Sold 0.005 BTC/ZAR @ 866,000",S118,a990fe79,-0.00030454,860000.00,261.90,263.73,1.83,0.00
2021-03-21 20:03:06,XBT,"Sold 0.005 BTC/ZAR @ 866,000",S118,40aed8d4,-0.00469546,858000.00,4028.70,4066.27,37.56,0.00
2021-03-22 10:41:51,XRP,Sold 300.00 XRP/ZAR @ 8.10,S119,dbbe613a,-1.00000000,6.30,6.30,8.10,1.80,0.00
2021-03-22 10:41:51,XRP,Sold 300.00 XRP/ZAR @ 8.10,S119,20797217,-299.00000000,7.01,2095.99,2421.90,325.91,0.00
2021-03-22 16:25:14,XRP,Sold 300.00 XRP/ZAR @ 8.64,S120,20797217,-300.00000000,7.01,2103.00,2592.00,489.00,0.00
2021-03-23 07:30:24,XBT,"Sold 0.003 BTC/ZAR @ 809,000",S121,40aed8d4,-0.00230454,858000.00,1977.30,1864.37,-112.92,0.00
2021-03-23 07:30:24,XBT,"Sold 0.003 BTC/ZAR @ 809,000",S121,0361b913,-0.00069546,851000.00,591.84,562.63,-29.21,0.00
2021-03-23 08:44:40,XRP,Sold 300.00 XRP/ZAR @ 8.69,S122,20797217,-1.00000000,7.01,7.01,8.69,1.68,0.00
2021-03-23 08:44:40,XRP,Sold 300.00 XRP/ZAR @ 8.69,S122,404f1824,-299.00000000,7.64,2284.36,2598.31,313.95,0.00
2021-03-23 08:54:38,XBT,"Sold 0.003 BTC/ZAR @ 826,000",S123,0361b913,-0.00300000,851000.00,2553.00,2478.00,-75.00,0.00
2021-03-23 09:30:05,ETH,"Sold 0.20 ETH/ZAR @ 25,710",S124,308e3006,-0.03461066,23200.00,802.97,889.84,86.87,0.00
2021-03-23 09:30:05,ETH,"Sold 0.20 ETH/ZAR @ 25,710",S124,fcea8af6,-0.04049400,24694.77,999.99,1041.10,41.11,0.00
2021-03-23 09:30:05,ETH,"Sold 0.20 ETH/ZAR @ 25,710",S124,ec400593,-0.04132000,24200.87,999.98,1062.34,62.36,0.00
2021-03-23 09:30:05,ETH,"Sold 0.20 ETH/ZAR @ 25,710",S124,cf4300b7,-0.04216300,23716.77,999.97,1084.01,84.04,0.00
2021-03-23 09:30:05,ETH,"Sold 0.20 ETH/ZAR @ 25,710",S124,ca328fde,-0.04141234,24139.89,999.69,1064.71,65.02,0.00
2021-03-23 11:20:29,XBT,"Sold 0.005 BTC/ZAR @ 825,000",S125,0361b913,-0.00130454,851000.00,1110.16,1076.25,-33.92,0.00
2021-03-23 11:20:29,XBT,"Sold 0.005 BTC/ZAR @ 825,000",S125,4af2125e,-0.00369546,857000.00,3167.01,3048.75,-118.25,0.00
2021-03-23 22:02:10,XRP,Sold 200.00 XRP/ZAR @ 8.35,S126,404f1824,-1.00000000,7.64,7.64,8.35,0.71,0.00
2021-03-23 22:02:10,XRP,Sold 200.00 XRP/ZAR @ 8.35,S126,d7b3d23f,-199.00000000,7.41,1474.59,1661.65,187.06,0.00
2021-03-24 07:17:45,XBT,"Sold 0.01 BTC/ZAR @ 825,000",S127,4af2125e,-0.00330454,857000.00,2831.99,2726.25,-105.75,0.00
2021-03-24 07:17:45,XBT,"Sold 0.01 BTC/ZAR @ 825,000",S127,34380951,-0.00669546,852000.00,5704.53,5523.75,-180.78,0.00
2021-03-24 08:08:34,XRP,Sold 200.00 XRP/ZAR @ 8.25,S128,d7b3d23f,-101.00000000,7.41,748.41,833.25,84.84,0.00
2021-03-24 08:08:34,XRP,Sold 200.00 XRP/ZAR @ 8.25,S128,9781889f,-4.00000000,8.30,33.20,33.00,-0.20,0.00
2021-03-24 08:08:34,XRP,Sold 200.00 XRP/ZAR @ 8.25,S128,928ee10a,-47.00000000,8.30,390.10,387.75,-2.35,0.00
2021-03-24 08:08:34,XRP,Sold 200.00 XRP/ZAR @ 8.25,S128,463e60d5,-48.00000000,8.30,398.40,396.00,-2.40,0.00
2021-03-24 08:08:50,XBT,"Sold 0.003 BTC/ZAR @ 838,000",S129,34380951,-0.00030454,852000.00,259.47,255.20,-4.26,0.00
2021-03-24 08:08:50,XBT,"Sold 0.003 BTC/ZAR @ 838,000",S129,6283f7fa,-0.00269546,851232.50,2294.46,2258.80,-35.67,0.00
2021-03-24 08:26:28,XRP,Sold 200.00 XRP/ZAR @ 8.35,S130,463e60d5,-200.00000000,8.30,1660.00,1670.00,10.00,0.00
2021-03-24 08:27:19,XBT,"Sold 0.003 BTC/ZAR @ 847,000",S131,6283f7fa,-0.00300000,851232.50,2553.70,2541.00,-12.70,0.00
2021-03-24 09:08:27,XBT,"Sold 0.008 BTC/ZAR @ 856,000",S132,6283f7fa,-0.00230454,851232.50,1961.70,1972.69,10.99,0.00
2021-03-24 09:08:27,XBT,"Sold 0.008 BTC/ZAR @ 856,000",S132,853f352e,-0.00500000,841000.00,4205.00,4280.00,75.00,0.00
2021-03-24 09:08:27,XBT,"Sold 0.008 BTC/ZAR @ 856,000",S132,dda1cc73,-0.00069546,832000.00,578.62,595.31,16.69,0.00
2021-03-24 12:10:35,ETH,"Sold 0.031924 ETH/ZAR @ 26,060",S133,ca328fde,-0.03192400,24139.89,770.64,831.93,61.29,0.00
2021-03-24 12:10:42,ETH,"Sold 0.008076 ETH/ZAR @ 26,060",S134,ca328fde,-0.00807600,24139.89,194.95,210.46,15.51,0.00
2021-03-24 13:07:58,XRP,Sold 200.00 XRP/ZAR @ 8.46,S135,463e60d5,-1.00000000,8.30,8.30,8.46,0.16,0.00
2021-03-24 13:07:58,XRP,Sold 200.00 XRP/ZAR @ 8.46,S135,7bf6b335,-199.00000000,8.42,1675.58,1683.54,7.96,0.00
2021-03-24 13:16:44,XBT,"Sold 0.009 BTC/ZAR @ 866,000",S136,dda1cc73,-0.00430454,832000.00,3581.38,3727.73,146.35,0.00
2021-03-24 13:16:44,XBT,"Sold 0.009 BTC/ZAR @ 866,000",S136,f8146e1e,-0.00469546,841000.00,3948.88,4066.27,117.39,0.00
2021-03-24 20:21:33,XBT,"Sold 0.001846 BTC/ZAR @ 832,701",S137,f8146e1e,-0.00184600,841000.00,1552.49,1537.16,-15.33,0.00
