Boughts for FY,2022
Date,Currency,Description,Trans Ref,Lot Ref,Qty Bought,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
2021-05-21 21:42:44,XRP,Bought 23.00 XRP/ZAR @ 14.30,B_XRP_172,4b437405,23.00000000,14.30,328.90,0.00,0.00,0.00
2021-05-21 21:42:45,XRP,Bought 48.00 XRP/ZAR @ 14.30,B_XRP_173,26f73840,48.00000000,14.30,686.40,0.00,0.00,0.00
2021-05-21 21:42:45,XRP,Bought 104.00 XRP/ZAR @ 14.30,B_XRP_174,e59fc95f,104.00000000,14.30,1487.20,0.00,0.00,0.00
2021-05-21 21:42:45,XRP,Bought 48.00 XRP/ZAR @ 14.30,B_XRP_175,70f81b8a,48.00000000,14.30,686.40,0.00,0.00,0.00
2021-05-21 21:42:47,XRP,Bought 23.00 XRP/ZAR @ 14.30,B_XRP_176,6fcc54cc,23.00000000,14.30,328.90,0.00,0.00,0.00
2021-05-21 21:42:55,XRP,Bought 53.00 XRP/ZAR @ 14.30,B_XRP_177,1aaf3ef7,53.00000000,14.30,757.90,0.00,0.00,0.00
2021-05-21 21:43:00,XRP,Bought 1.00 XRP/ZAR @ 14.30,B_XRP_178,8acc3d71,1.00000000,14.30,14.30,0.00,0.00,0.00
2021-05-21 21:46:15,LTC,"Bought 0.1219 LTC/ZAR @ 2,564",B_LTC_161,4d7220c4,0.12190000,2563.99,312.55,0.00,0.00,0.00
2021-05-22 04:21:38,XRP,Bought 109.00 XRP/ZAR @ 13.61,B_XRP_179,4885624f,109.00000000,13.61,1483.49,0.00,0.00,0.00
2021-05-22 04:21:39,XRP,Bought 24.00 XRP/ZAR @ 13.61,B_XRP_180,a070d246,24.00000000,13.61,326.64,0.00,0.00,0.00
2021-05-22 04:21:40,XRP,Bought 69.00 XRP/ZAR @ 13.61,B_XRP_181,3835103f,69.00000000,13.61,939.09,0.00,0.00,0.00
2021-05-22 05:19:51,XRP,Bought 500.00 XRP/ZAR @ 12.70,B_XRP_182,06cad132,500.00000000,12.70,6350.00,0.00,0.00,0.00
2021-05-23 08:57:25,XRP,Bought 250.00 XRP/ZAR @ 11.60,B_XRP_183,a15dad5b,250.00000000,11.60,2900.00,0.00,0.00,0.00
2021-05-23 12:43:34,ETH,"Bought 0.10 ETH/ZAR @ 29,100",B_ETH_134,1555c645,0.10000000,29100.00,2910.00,0.00,0.00,0.00
2021-05-23 16:10:52,ETH,"Bought 0.10 ETH/ZAR @ 27,100",B_ETH_135,d68bd86e,0.10000000,27100.00,2710.00,0.00,0.00,0.00
2021-06-01 20:05:26,XRP,Bought 200.00 XRP/ZAR @ 13.95,B_XRP_184,631e9537,200.00000000,13.95,2790.00,0.00,0.00,0.00
2021-06-05 21:24:59,XRP,Bought 2.00 XRP/ZAR @ 12.95,B_XRP_185,f9eb9c5e,2.00000000,12.95,25.90,0.00,0.00,0.00
2021-06-05 21:24:59,XRP,Bought 198.00 XRP/ZAR @ 12.95,B_XRP_186,04884a7e,198.00000000,12.95,2564.10,0.00,0.00,0.00
2021-06-07 21:16:00,XRP,Bought 191.00 XRP/ZAR @ 11.95,B_XRP_187,f6dae055,191.00000000,11.95,2282.45,0.00,0.00,0.00
2021-06-18 17:05:08,XRP,Bought 200.00 XRP/ZAR @ 11.75,B_XRP_188,aa7d211c,200.00000000,11.75,2350.00,0.00,0.00,0.00
2021-06-18 18:29:24,XRP,Bought 200.00 XRP/ZAR @ 11.65,B_XRP_189,c69792e8,200.00000000,11.65,2330.00,0.00,0.00,0.00
2021-06-18 18:54:21,XBT,"Bought 0.005334 BTC/ZAR @ 521,139",B_XBT_155,36c7bad4,0.00533400,521137.98,2779.75,0.00,0.00,0.00
2021-06-18 19:04:06,XRP,Bought 100.00 XRP/ZAR @ 11.53,B_XRP_190,9d948e23,100.00000000,11.53,1153.00,0.00,0.00,0.00
2021-06-19 23:01:41,XRP,Bought 100.00 XRP/ZAR @ 11.35,B_XRP_191,aff4e26a,100.00000000,11.35,1135.00,0.00,0.00,0.00
2021-06-20 00:25:20,XRP,Bought 100.00 XRP/ZAR @ 11.01,B_XRP_192,6ec24346,100.00000000,11.01,1101.00,0.00,0.00,0.00
2021-06-20 10:15:21,XRP,Bought 45.00 XRP/ZAR @ 10.81,B_XRP_193,8c4e2b8a,45.00000000,10.81,486.45,0.00,0.00,0.00
2021-06-26 05:13:21,ETH,"Bought 0.05 ETH/ZAR @ 27,000",B_ETH_136,275e775a,0.05000000,27000.00,1350.00,0.00,0.00,0.00
2021-06-26 05:17:37,XRP,Bought 50.00 XRP/ZAR @ 9.18,B_XRP_194,8f2db417,50.00000000,9.18,459.00,0.00,0.00,0.00
2021-06-26 05:34:34,LTC,"Bought 1.00 LTC/ZAR @ 1,856",B_LTC_164,0ad12789,1.00000000,1856.00,1856.00,0.00,0.00,0.00
2021-06-26 05:34:37,ETH,"Bought 0.004075 ETH/ZAR @ 26,748",B_ETH_137,cfcd978c,0.00407500,26746.01,108.99,0.00,0.00,0.00
2021-06-26 05:34:59,ETH,"Bought 0.045925 ETH/ZAR @ 26,748",B_ETH_138,19243034,0.04592500,26747.96,1228.40,0.00,0.00,0.00
2021-06-26 06:44:37,XRP,Bought 50.00 XRP/ZAR @ 9.01,B_XRP_195,2ea97107,50.00000000,9.01,450.50,0.00,0.00,0.00
2021-06-26 06:50:14,ETH,"Bought 0.10 ETH/ZAR @ 26,305",B_ETH_139,e72cae7b,0.10000000,26305.00,2630.50,0.00,0.00,0.00
2021-06-26 07:18:04,XRP,Bought 200.00 XRP/ZAR @ 8.90,B_XRP_196,1345c913,200.00000000,8.90,1780.00,0.00,0.00,0.00
2021-06-26 07:20:34,XRP,Bought 100.00 XRP/ZAR @ 8.81,B_XRP_197,f2c392cc,100.00000000,8.81,881.00,0.00,0.00,0.00
2021-06-26 08:06:17,ETH,"Bought 0.10 ETH/ZAR @ 25,500",B_ETH_140,92fc8345,0.10000000,25500.00,2550.00,0.00,0.00,0.00
2021-06-30 15:04:55,XBT,"Bought 0.005 BTC/ZAR @ 501,000",B_XBT_156,13c87041,0.00500000,501000.00,2505.00,0.00,0.00,0.00
2021-07-01 06:50:10,XBT,"Bought 0.005 BTC/ZAR @ 491,000",B_XBT_157,37439f7e,0.00500000,491000.00,2455.00,0.00,0.00,0.00
2021-07-05 17:39:10,ETH,"Bought 0.05 ETH/ZAR @ 31,950",B_ETH_141,dba3adb8,0.05000000,31950.00,1597.50,0.00,0.00,0.00
2021-07-08 07:42:18,XBT,"Bought 0.005 BTC/ZAR @ 481,000",B_XBT_158,3ee28fec,0.00500000,481000.00,2405.00,0.00,0.00,0.00
2021-07-09 00:44:39,XRP,Bought 159.00 XRP/ZAR @ 8.80,B_XRP_198,604e92b4,159.00000000,8.80,1399.20,0.00,0.00,0.00
2021-07-09 00:44:39,XRP,Bought 162.00 XRP/ZAR @ 8.80,B_XRP_199,8428bc1d,162.00000000,8.80,1425.60,0.00,0.00,0.00
2021-07-09 00:44:40,XRP,Bought 161.00 XRP/ZAR @ 8.80,B_XRP_200,03318930,161.00000000,8.80,1416.80,0.00,0.00,0.00
2021-07-09 00:44:40,XRP,Bought 18.00 XRP/ZAR @ 8.80,B_XRP_201,0599ef00,18.00000000,8.80,158.40,0.00,0.00,0.00
2021-07-09 01:11:13,ETH,"Bought 0.08385 ETH/ZAR @ 30,100",B_ETH_142,ac26fbd0,0.08385000,30099.94,2523.88,0.00,0.00,0.00
2021-07-09 01:12:51,XRP,Bought 96.00 XRP/ZAR @ 8.70,B_XRP_202,7a1c8a75,96.00000000,8.70,835.20,0.00,0.00,0.00
2021-07-09 01:13:52,XRP,Bought 56.00 XRP/ZAR @ 8.70,B_XRP_203,6aa057a2,56.00000000,8.70,487.20,0.00,0.00,0.00
2021-07-09 01:15:14,XRP,Bought 56.00 XRP/ZAR @ 8.70,B_XRP_204,f4dbbd05,56.00000000,8.70,487.20,0.00,0.00,0.00
2021-07-09 01:15:15,XRP,Bought 107.00 XRP/ZAR @ 8.70,B_XRP_205,85be36c4,107.00000000,8.70,930.90,0.00,0.00,0.00
2021-07-14 05:44:41,XRP,Bought 34.00 XRP/ZAR @ 9.00,B_XRP_206,7e23f2c6,34.00000000,9.00,306.00,0.00,0.00,0.00
2021-07-14 05:44:45,XRP,Bought 261.00 XRP/ZAR @ 9.00,B_XRP_207,ce0ba7bf,261.00000000,9.00,2349.00,0.00,0.00,0.00
2021-07-14 05:44:46,XRP,Bought 261.00 XRP/ZAR @ 9.00,B_XRP_208,700a0145,261.00000000,9.00,2349.00,0.00,0.00,0.00
2021-07-14 05:44:46,XRP,Bought 64.00 XRP/ZAR @ 9.00,B_XRP_209,565eda3f,64.00000000,9.00,576.00,0.00,0.00,0.00
2021-07-16 10:40:25,XRP,Bought 185.00 XRP/ZAR @ 8.70,B_XRP_210,6bd61d16,185.00000000,8.70,1609.50,0.00,0.00,0.00
2021-07-16 23:00:32,XRP,Bought 271.00 XRP/ZAR @ 8.75,B_XRP_211,85dc2559,271.00000000,8.75,2371.25,0.00,0.00,0.00
2021-07-16 23:05:09,XRP,Bought 195.00 XRP/ZAR @ 8.75,B_XRP_212,801cb3d1,195.00000000,8.75,1706.25,0.00,0.00,0.00
2021-07-17 01:57:38,XRP,Bought 95.00 XRP/ZAR @ 8.55,B_XRP_213,85104b5a,95.00000000,8.55,812.25,0.00,0.00,0.00
2021-07-17 01:57:39,XRP,Bought 405.00 XRP/ZAR @ 8.55,B_XRP_214,7490c268,405.00000000,8.55,3462.75,0.00,0.00,0.00
2021-07-17 03:10:53,XRP,Bought 41.00 XRP/ZAR @ 8.54,B_XRP_215,cd9d7174,41.00000000,8.54,350.14,0.00,0.00,0.00
2021-07-17 03:10:53,XRP,Bought 257.00 XRP/ZAR @ 8.54,B_XRP_216,db4f00e8,257.00000000,8.54,2194.78,0.00,0.00,0.00
2021-07-17 03:10:53,XRP,Bought 188.00 XRP/ZAR @ 8.54,B_XRP_217,de5ff915,188.00000000,8.54,1605.52,0.00,0.00,0.00
2021-07-26 20:57:49,XRP,Bought 200.00 XRP/ZAR @ 9.52,B_XRP_218,5f2b294b,200.00000000,9.52,1904.00,0.00,0.00,0.00
2021-07-26 21:36:09,XRP,Bought 30.00 XRP/ZAR @ 9.42,B_XRP_219,3395c521,30.00000000,9.42,282.60,0.00,0.00,0.00
2021-07-26 21:36:15,XRP,Bought 80.00 XRP/ZAR @ 9.42,B_XRP_220,91c6d166,80.00000000,9.42,753.60,0.00,0.00,0.00
2021-07-26 21:36:21,XRP,Bought 36.00 XRP/ZAR @ 9.42,B_XRP_221,672050f0,36.00000000,9.42,339.12,0.00,0.00,0.00
2021-07-26 21:36:37,XRP,Bought 4.00 XRP/ZAR @ 9.42,B_XRP_222,2af686a9,4.00000000,9.42,37.68,0.00,0.00,0.00
2021-07-26 21:37:48,XRP,Bought 150.00 XRP/ZAR @ 9.32,B_XRP_223,4035857c,150.00000000,9.32,1398.00,0.00,0.00,0.00
2021-08-03 12:03:34,LTC,"Bought 0.3372 LTC/ZAR @ 2,005",B_LTC_165,74d7a781,0.33720000,2004.98,676.08,0.00,0.00,0.00
2021-08-04 04:09:38,LTC,"Bought 0.1628 LTC/ZAR @ 2,005",B_LTC_166,8af3e483,0.16280000,2004.98,326.41,0.00,0.00,0.00
2021-08-04 07:16:13,XBT,"Bought 0.004 BTC/ZAR @ 555,000",B_XBT_159,30db982b,0.00400000,555000.00,2220.00,0.00,0.00,0.00
2021-08-04 07:33:09,XRP,Bought 40.00 XRP/ZAR @ 10.36,B_XRP_224,479efa61,40.00000000,10.36,414.40,0.00,0.00,0.00
2021-08-04 07:35:29,XRP,Bought 110.00 XRP/ZAR @ 10.36,B_XRP_225,a1919385,110.00000000,10.36,1139.60,0.00,0.00,0.00
2021-08-04 07:47:31,XRP,Bought 200.00 XRP/ZAR @ 10.27,B_XRP_226,62d2ab57,200.00000000,10.27,2054.00,0.00,0.00,0.00
2021-08-04 09:42:49,XRP,Bought 150.00 XRP/ZAR @ 10.18,B_XRP_227,6f81347d,150.00000000,10.18,1527.00,0.00,0.00,0.00
2021-08-18 01:04:02,XRP,Bought 200.00 XRP/ZAR @ 16.60,B_XRP_228,725c6fe3,200.00000000,16.60,3320.00,0.00,0.00,0.00
2021-08-24 16:04:19,XRP,Bought 200.00 XRP/ZAR @ 18.02,B_XRP_229,6f22d9cc,200.00000000,18.02,3604.00,0.00,0.00,0.00
2021-08-26 12:08:12,XRP,Bought 200.00 XRP/ZAR @ 16.91,B_XRP_230,88178fc5,200.00000000,16.91,3382.00,0.00,0.00,0.00
2021-08-26 15:49:38,XRP,Bought 200.00 XRP/ZAR @ 16.60,B_XRP_231,e31bea6f,200.00000000,16.60,3320.00,0.00,0.00,0.00
2021-08-26 16:27:38,XRP,Bought 200.00 XRP/ZAR @ 16.35,B_XRP_232,2783cf23,200.00000000,16.35,3270.00,0.00,0.00,0.00
2021-09-07 15:04:24,XRP,Bought 300.00 XRP/ZAR @ 17.38,B_XRP_233,22d34b22,300.00000000,17.38,5214.00,0.00,0.00,0.00
2021-09-07 15:08:02,XRP,Bought 300.00 XRP/ZAR @ 16.87,B_XRP_234,a85e2448,300.00000000,16.87,5061.00,0.00,0.00,0.00
2021-09-07 20:39:52,XRP,Bought 300.00 XRP/ZAR @ 16.36,B_XRP_235,e0808193,300.00000000,16.36,4908.00,0.00,0.00,0.00
2021-09-08 08:12:46,XRP,Bought 100.00 XRP/ZAR @ 15.96,B_XRP_236,6f02d4a0,100.00000000,15.96,1596.00,0.00,0.00,0.00
2021-09-08 08:14:49,XRP,Bought 100.00 XRP/ZAR @ 15.81,B_XRP_237,a83a65f8,100.00000000,15.81,1581.00,0.00,0.00,0.00
2021-09-08 08:16:44,XRP,Bought 100.00 XRP/ZAR @ 15.61,B_XRP_238,cb22c45f,100.00000000,15.61,1561.00,0.00,0.00,0.00
2021-09-08 08:18:58,XRP,Bought 100.00 XRP/ZAR @ 15.51,B_XRP_239,c59fc2e8,100.00000000,15.51,1551.00,0.00,0.00,0.00
2021-09-08 08:22:12,XRP,Bought 100.00 XRP/ZAR @ 15.41,B_XRP_240,a401f4d8,100.00000000,15.41,1541.00,0.00,0.00,0.00
2021-09-08 08:23:24,XRP,Bought 100.00 XRP/ZAR @ 15.31,B_XRP_241,f082aead,100.00000000,15.31,1531.00,0.00,0.00,0.00
2021-09-08 08:25:03,XRP,Bought 100.00 XRP/ZAR @ 15.20,B_XRP_242,8dec53b3,100.00000000,15.20,1520.00,0.00,0.00,0.00
2021-09-20 03:55:33,XRP,Bought 100.00 XRP/ZAR @ 15.11,B_XRP_243,5b27b6bf,100.00000000,15.11,1511.00,0.00,0.00,0.00
2021-09-20 04:01:57,XRP,Bought 37.00 XRP/ZAR @ 15.11,B_XRP_244,a51e6781,37.00000000,15.11,559.07,0.00,0.00,0.00
2021-09-20 04:01:57,XRP,Bought 28.00 XRP/ZAR @ 15.11,B_XRP_245,d47bea57,28.00000000,15.11,423.08,0.00,0.00,0.00
2021-09-20 04:01:57,XRP,Bought 15.00 XRP/ZAR @ 15.11,B_XRP_246,e735fbf3,15.00000000,15.11,226.65,0.00,0.00,0.00
2021-09-20 04:02:01,XRP,Bought 41.00 XRP/ZAR @ 15.11,B_XRP_247,f59c00b2,41.00000000,15.11,619.51,0.00,0.00,0.00
2021-09-20 04:02:08,XRP,Bought 79.00 XRP/ZAR @ 15.11,B_XRP_248,414be1ff,79.00000000,15.11,1193.69,0.00,0.00,0.00
2021-09-20 04:10:16,XRP,Bought 100.00 XRP/ZAR @ 15.01,B_XRP_249,8f30d79a,100.00000000,15.01,1501.00,0.00,0.00,0.00
2021-09-20 07:23:37,XRP,Bought 100.00 XRP/ZAR @ 14.91,B_XRP_250,ede6fa46,100.00000000,14.91,1491.00,0.00,0.00,0.00
2021-09-20 07:23:37,XRP,Bought 100.00 XRP/ZAR @ 14.91,B_XRP_251,8ee5e7dd,100.00000000,14.91,1491.00,0.00,0.00,0.00
2021-09-20 07:34:33,XRP,Bought 100.00 XRP/ZAR @ 14.81,B_XRP_252,a1845979,100.00000000,14.81,1481.00,0.00,0.00,0.00
2021-09-20 07:35:22,XRP,Bought 100.00 XRP/ZAR @ 14.71,B_XRP_253,559b93a9,100.00000000,14.71,1471.00,0.00,0.00,0.00
2021-09-20 07:53:33,XRP,Bought 100.00 XRP/ZAR @ 14.61,B_XRP_254,6c06c293,100.00000000,14.61,1461.00,0.00,0.00,0.00
2021-09-20 07:53:34,XRP,Bought 100.00 XRP/ZAR @ 14.51,B_XRP_255,9732d07b,100.00000000,14.51,1451.00,0.00,0.00,0.00
2021-09-20 11:28:43,XRP,Bought 13.00 XRP/ZAR @ 14.13,B_XRP_256,a28cff67,13.00000000,14.13,183.69,0.00,0.00,0.00
2021-09-20 11:28:43,XRP,Bought 187.00 XRP/ZAR @ 14.13,B_XRP_257,2a99cac3,187.00000000,14.13,2642.31,0.00,0.00,0.00
2021-09-20 11:30:25,XRP,Bought 100.00 XRP/ZAR @ 14.04,B_XRP_258,a0825c9e,100.00000000,14.04,1404.00,0.00,0.00,0.00
2021-09-20 11:33:58,XRP,Bought 80.00 XRP/ZAR @ 14.28,B_XRP_259,cdcd75d3,80.00000000,14.28,1142.40,0.00,0.00,0.00
2021-09-20 11:36:23,ETH,"Bought 0.05 ETH/ZAR @ 47,183",B_ETH_143,70e6df74,0.05000000,47183.00,2359.15,0.00,0.00,0.00
2021-09-20 11:42:13,XRP,Bought 100.00 XRP/ZAR @ 14.01,B_XRP_260,9ce4cf4d,100.00000000,14.01,1401.00,0.00,0.00,0.00
2021-09-20 11:44:34,ETH,"Bought 0.05 ETH/ZAR @ 46,250",B_ETH_144,622a4eee,0.05000000,46250.00,2312.50,0.00,0.00,0.00
2021-09-20 11:45:59,XRP,Bought 100.00 XRP/ZAR @ 13.84,B_XRP_261,0a94a360,100.00000000,13.84,1384.00,0.00,0.00,0.00
2021-09-20 12:36:25,XRP,Bought 100.00 XRP/ZAR @ 13.71,B_XRP_262,0070cdf9,100.00000000,13.71,1371.00,0.00,0.00,0.00
2021-09-20 12:36:29,ETH,"Bought 0.0031 ETH/ZAR @ 45,300",B_ETH_145,452d91cf,0.00310000,45300.00,140.43,0.00,0.00,0.00
2021-09-20 12:37:10,ETH,"Bought 0.012468 ETH/ZAR @ 45,300",B_ETH_146,a3525ae5,0.01246800,45299.97,564.80,0.00,0.00,0.00
2021-09-20 12:37:10,ETH,"Bought 0.04157 ETH/ZAR @ 45,300",B_ETH_147,0d143e82,0.04157000,45299.98,1883.12,0.00,0.00,0.00
2021-09-20 12:37:11,ETH,"Bought 0.00246 ETH/ZAR @ 45,300",B_ETH_148,54513123,0.00246000,45296.75,111.43,0.00,0.00,0.00
2021-09-20 12:37:16,ETH,"Bought 0.010402 ETH/ZAR @ 45,300",B_ETH_149,f2f3b11f,0.01040200,45299.94,471.21,0.00,0.00,0.00
2021-09-20 12:37:19,XRP,Bought 100.00 XRP/ZAR @ 13.61,B_XRP_263,f375a63d,100.00000000,13.61,1361.00,0.00,0.00,0.00
2021-09-20 12:41:23,XRP,Bought 100.00 XRP/ZAR @ 13.51,B_XRP_264,dc3d2cd5,100.00000000,13.51,1351.00,0.00,0.00,0.00
2021-09-20 12:44:22,LTC,"Bought 0.0001 LTC/ZAR @ 2,390",B_LTC_167,46aebfe3,0.00010000,2300.00,0.23,0.00,0.00,0.00
2021-09-20 12:44:38,LTC,"Bought 0.0544 LTC/ZAR @ 2,390",B_LTC_168,e949accf,0.05440000,2389.89,130.01,0.00,0.00,0.00
2021-09-20 12:44:43,LTC,"Bought 0.065 LTC/ZAR @ 2,390",B_LTC_169,d1921aea,0.06500000,2390.00,155.35,0.00,0.00,0.00
2021-09-20 18:19:35,LTC,"Bought 0.3805 LTC/ZAR @ 2,390",B_LTC_170,1049e878,0.38050000,2389.99,909.39,0.00,0.00,0.00
2021-09-20 18:19:35,LTC,"Bought 1.00 LTC/ZAR @ 2,320",B_LTC_171,4581bea9,1.00000000,2320.00,2320.00,0.00,0.00,0.00
2021-09-21 00:19:58,XBT,"Bought 0.00266 BTC/ZAR @ 641,000",B_XBT_160,e2767830,0.00266000,641000.00,1705.06,0.00,0.00,0.00
2021-09-21 00:19:59,XBT,"Bought 0.00034 BTC/ZAR @ 641,000",B_XBT_161,425b3f8f,0.00034000,641000.00,217.94,0.00,0.00,0.00
2021-09-21 00:22:12,ETH,"Bought 0.034989 ETH/ZAR @ 43,840",B_ETH_150,b79c34bf,0.03498900,43839.78,1533.91,0.00,0.00,0.00
2021-09-21 00:22:15,ETH,"Bought 0.010503 ETH/ZAR @ 43,840",B_ETH_151,fe8edb90,0.01050300,43839.86,460.45,0.00,0.00,0.00
2021-09-21 00:22:19,ETH,"Bought 0.004508 ETH/ZAR @ 43,840",B_ETH_152,b5a380d3,0.00450800,43839.84,197.63,0.00,0.00,0.00
2021-09-21 21:06:31,XRP,Bought 100.00 XRP/ZAR @ 13.41,B_XRP_265,6087bd31,100.00000000,13.41,1341.00,0.00,0.00,0.00
2021-09-21 21:12:45,XRP,Bought 100.00 XRP/ZAR @ 13.31,B_XRP_266,7e0283e4,100.00000000,13.31,1331.00,0.00,0.00,0.00
2021-09-21 21:18:28,XRP,Bought 100.00 XRP/ZAR @ 13.21,B_XRP_267,2c05902a,100.00000000,13.21,1321.00,0.00,0.00,0.00
2021-09-24 10:49:41,LTC,"Bought 1.00 LTC/ZAR @ 2,250",B_LTC_172,fe802749,1.00000000,2250.00,2250.00,0.00,0.00,0.00
2021-09-24 11:18:25,ETH,"Bought 0.05 ETH/ZAR @ 42,500",B_ETH_153,12291bf7,0.05000000,42500.00,2125.00,0.00,0.00,0.00
2021-09-28 23:43:39,LTC,"Bought 1.00 LTC/ZAR @ 2,180",B_LTC_173,99569571,1.00000000,2180.00,2180.00,0.00,0.00,0.00
2021-10-10 21:17:56,ETH,"Bought 0.05 ETH/ZAR @ 52,660",B_ETH_154,15cb6104,0.05000000,52660.00,2633.00,0.00,0.00,0.00
2021-10-11 20:12:00,XRP,Bought 87.00 XRP/ZAR @ 16.92,B_XRP_268,e9ce5e3e,87.00000000,16.92,1472.04,0.00,0.00,0.00
2021-10-11 20:12:00,XRP,Bought 104.00 XRP/ZAR @ 16.92,B_XRP_269,38e18024,104.00000000,16.92,1759.68,0.00,0.00,0.00
2021-10-11 20:12:00,XRP,Bought 109.00 XRP/ZAR @ 16.92,B_XRP_270,84924277,109.00000000,16.92,1844.28,0.00,0.00,0.00
2021-10-12 09:58:10,XRP,Bought 300.00 XRP/ZAR @ 16.41,B_XRP_271,e5e43ea3,300.00000000,16.41,4923.00,0.00,0.00,0.00
2021-10-27 08:09:44,XRP,Bought 400.00 XRP/ZAR @ 15.85,B_XRP_272,79df11c1,400.00000000,15.85,6340.00,0.00,0.00,0.00
2021-11-03 12:50:05,XRP,Bought 50.00 XRP/ZAR @ 18.07,B_XRP_273,cd4eea6e,50.00000000,18.07,903.50,0.00,0.00,0.00
2021-11-03 12:50:09,XRP,Bought 146.00 XRP/ZAR @ 18.07,B_XRP_274,4cfa5ff0,146.00000000,18.07,2638.22,0.00,0.00,0.00
2021-11-03 12:50:18,XRP,Bought 67.00 XRP/ZAR @ 18.07,B_XRP_275,9da279ca,67.00000000,18.07,1210.69,0.00,0.00,0.00
2021-11-03 12:50:31,XRP,Bought 37.00 XRP/ZAR @ 18.07,B_XRP_276,615e9d0b,37.00000000,18.07,668.59,0.00,0.00,0.00
2021-11-04 15:22:12,XRP,Bought 400.00 XRP/ZAR @ 18.19,B_XRP_277,48a16e1d,400.00000000,18.19,7276.00,0.00,0.00,0.00
2021-11-06 11:05:44,XRP,Bought 300.00 XRP/ZAR @ 17.55,B_XRP_278,2f677cb6,300.00000000,17.55,5265.00,0.00,0.00,0.00
2021-11-10 21:24:41,XRP,Bought 400.00 XRP/ZAR @ 18.28,B_XRP_279,6c7a0f09,400.00000000,18.28,7312.00,0.00,0.00,0.00
2021-11-10 21:25:20,XRP,Bought 400.00 XRP/ZAR @ 17.94,B_XRP_280,084ae721,400.00000000,17.94,7176.00,0.00,0.00,0.00
2021-11-11 04:30:17,LTC,"Bought 0.05 LTC/ZAR @ 4,040",B_LTC_174,204acfaa,0.05000000,4040.00,202.00,0.00,0.00,0.00
2021-11-11 04:30:24,LTC,"Bought 0.95 LTC/ZAR @ 4,040",B_LTC_175,3f2b7069,0.95000000,4040.00,3838.00,0.00,0.00,0.00
2021-11-12 16:01:11,LTC,"Bought 1.00 LTC/ZAR @ 3,905",B_LTC_176,3a2f5d9d,1.00000000,3905.00,3905.00,0.00,0.00,0.00
2021-11-16 10:05:42,XRP,Bought 300.00 XRP/ZAR @ 17.05,B_XRP_281,39a8de66,300.00000000,17.05,5115.00,0.00,0.00,0.00
2021-11-16 10:15:50,ETH,"Bought 0.05 ETH/ZAR @ 64,695",B_ETH_155,c9761907,0.05000000,64695.00,3234.75,0.00,0.00,0.00
2021-11-18 05:04:40,LTC,"Bought 1.00 LTC/ZAR @ 3,451",B_LTC_177,6bb6190e,1.00000000,3451.00,3451.00,0.00,0.00,0.00
2021-11-18 09:36:31,LTC,"Bought 0.3099 LTC/ZAR @ 3,405",B_LTC_178,3e83fe19,0.30990000,3404.97,1055.20,0.00,0.00,0.00
2021-11-18 09:36:55,LTC,"Bought 0.6901 LTC/ZAR @ 3,405",B_LTC_179,cf8cd096,0.69010000,3405.00,2349.79,0.00,0.00,0.00
2021-11-18 17:00:51,LTC,"Bought 1.00 LTC/ZAR @ 3,289",B_LTC_180,daa2408e,1.00000000,3289.00,3289.00,0.00,0.00,0.00
2021-11-26 08:27:38,XRP,Bought 282.00 XRP/ZAR @ 16.03,B_XRP_282,e7316ee6,282.00000000,16.03,4520.46,0.00,0.00,0.00
2021-11-26 08:27:40,XRP,Bought 5.00 XRP/ZAR @ 16.03,B_XRP_283,6daa8fba,5.00000000,16.03,80.15,0.00,0.00,0.00
2021-11-26 08:27:45,XRP,Bought 313.00 XRP/ZAR @ 16.03,B_XRP_284,8ad18302,313.00000000,16.03,5017.39,0.00,0.00,0.00
2021-11-28 02:02:56,XRP,Bought 500.00 XRP/ZAR @ 15.41,B_XRP_285,31afee44,500.00000000,15.41,7705.00,0.00,0.00,0.00
2021-12-02 13:27:03,LTC,"Bought 0.0447 LTC/ZAR @ 3,270",B_LTC_181,9a957f82,0.04470000,3269.80,146.16,0.00,0.00,0.00
2021-12-02 13:28:42,LTC,"Bought 0.6055 LTC/ZAR @ 3,270",B_LTC_182,90d5dcb3,0.60550000,3269.99,1979.98,0.00,0.00,0.00
2021-12-02 13:28:54,LTC,"Bought 0.1489 LTC/ZAR @ 3,270",B_LTC_183,29478743,0.14890000,3269.98,486.90,0.00,0.00,0.00
2021-12-02 13:29:36,LTC,"Bought 0.3058 LTC/ZAR @ 3,270",B_LTC_184,160caf5e,0.30580000,3269.98,999.96,0.00,0.00,0.00
2021-12-04 00:44:23,LTC,"Bought 0.0555 LTC/ZAR @ 3,055",B_LTC_187,28e2a0cb,0.05550000,3054.95,169.55,0.00,0.00,0.00
2021-12-04 00:44:30,LTC,"Bought 0.9445 LTC/ZAR @ 3,055",B_LTC_188,40859c39,0.94450000,3054.99,2885.44,0.00,0.00,0.00
2021-12-04 01:01:09,XRP,Bought 300.00 XRP/ZAR @ 14.84,B_XRP_286,dae7438c,300.00000000,14.84,4452.00,0.00,0.00,0.00
2021-12-04 01:11:19,LTC,"Bought 1.00 LTC/ZAR @ 3,005",B_LTC_189,79e0a368,1.00000000,3005.00,3005.00,0.00,0.00,0.00
