Financial Year,Trans Ref,Date,Description,Type,Lot Reference,Qty Change,Balance Units,Total Cost (ZAR),Balance Value (ZAR),Fee (ZAR),Proceeds (ZAR),Profit (ZAR),Unit Cost (ZAR)
FY2021,6283f7fa,2021-03-21 10:12:14,"Bought 0.008 BTC/ZAR @ 851,233",in_buy,in_buy_e4dab89539dd3d,0.008,0.03920254,6809.86,33370.47613055,0,0,0,851232.5
FY2021,853f352e,2021-03-21 10:59:58,"Bought 0.005 BTC/ZAR @ 841,000",in_buy,in_buy_f0eb8f9f9f4ffa,0.005,0.04420254,4205,37174.33614,0,0,0,841000
FY2021,dda1cc73,2021-03-21 12:08:48,"Bought 0.005 BTC/ZAR @ 832,000",in_buy,in_buy_4bedaf700f9190,0.005,0.04920254,4160,40936.51328,0,0,0,832000
FY2021,705f83ef,2021-03-21 15:32:08,"Sold 0.005 BTC/ZAR @ 857,000",out_sell,in_buy_50411d201fe1f6,-0.005,0.04420254,0,38014.1844,0,4285,-15,860000
FY2021,0c6c9595,2021-03-21 22:03:06,"Sold 0.005 BTC/ZAR @ 866,000",out_sell,in_buy_50411d201fe1f6,-0.00030454,0.043898,0,37752.28,0,263.73164,1.82724,860000
FY2021,0c6c9595,2021-03-21 22:03:06,"Sold 0.005 BTC/ZAR @ 866,000",out_sell,in_buy_20037fd7b69a80,-0.00469546,0.03920254,0,33635.77932,0,4066.26836,37.56368,858000
FY2021,f8146e1e,2021-03-22 14:04:34,"Bought 0.009 BTC/ZAR @ 841,000",in_buy,in_buy_d846533777c351,0.009,0.04820254,7569,40538.33614,0,0,0,841000
FY2021,c76e1fa6,2021-03-22 21:12:47,"Bought 0.008 BTC/ZAR @ 831,000",in_buy,in_buy_fa27bb2f0930cf,0.008,0.05620254,6648,46704.31074,0,0,0,831000
FY2021,7c1000a6,2021-03-22 22:46:40,"Bought 0.003 BTC/ZAR @ 822,000",in_buy,in_buy_16bc86c0d9b8cc,0.003,0.05920254,2466,48664.48788,0,0,0,822000
FY2021,51c57e7c,2021-03-22 23:02:09,"Bought 0.003 BTC/ZAR @ 813,000",in_buy,in_buy_6c2feba02179ee,0.003,0.06220254,2439,50570.66502,0,0,0,813000
FY2021,779a016f,2021-03-23 05:19:37,"Bought 0.003 BTC/ZAR @ 802,000",in_buy,in_buy_6263b64db0dc50,0.003,0.06520254,2406,52292.43708,0,0,0,802000
FY2021,916c8d7b,2021-03-23 08:31:12,"Bought 0.003 BTC/ZAR @ 785,000",in_buy,in_buy_c03ba98052164f,0.003,0.06820254,2355,53538.9939,0,0,0,785000
FY2021,f0960246,2021-03-23 09:30:24,"Sold 0.003 BTC/ZAR @ 809,000",out_sell,in_buy_20037fd7b69a80,-0.00230454,0.065898,0,56540.484,0,1864.37286,-112.92246,858000
FY2021,f0960246,2021-03-23 09:30:24,"Sold 0.003 BTC/ZAR @ 809,000",out_sell,in_buy_ca92731629549e,-0.00069546,0.06520254,0,55487.36154,0,562.62714,-29.20932,851000
FY2021,703e6bcc,2021-03-23 10:54:38,"Sold 0.003 BTC/ZAR @ 826,000",out_sell,in_buy_ca92731629549e,-0.003,0.06220254,0,52934.36154,0,2478,-75,851000
FY2021,a7ddf429,2021-03-23 13:05:07,"Bought 0.005 BTC/ZAR @ 801,000",in_buy,in_buy_6e1f8b464a5983,0.005,0.06720254,4005,53829.23454,0,0,0,801000
FY2021,6c62c792,2021-03-23 13:20:29,"Sold 0.005 BTC/ZAR @ 825,000",out_sell,in_buy_ca92731629549e,-0.00130454,0.065898,0,56079.198,0,1076.2455,-33.91804,851000
FY2021,6c62c792,2021-03-23 13:20:29,"Sold 0.005 BTC/ZAR @ 825,000",out_sell,in_buy_c38bc4f8b6b99c,-0.00369546,0.06220254,0,53307.57678,0,3048.7545,-118.25472,857000
FY2021,c7d74850,2021-03-23 23:33:44,"Bought 0.01 BTC/ZAR @ 801,000",in_buy,in_buy_5d7a60421bee14,0.01,0.07220254,8010,57834.23454,0,0,0,801000
FY2021,c8c298ed,2021-03-24 08:32:15,"Bought 0.002 BTC/ZAR @ 771,000",in_buy,in_buy_6169d1925346e3,0.002,0.07420254,1542,57210.15834,0,0,0,771000
FY2021,2148ddcf,2021-03-24 08:32:17,"Bought 0.003 BTC/ZAR @ 769,000",in_buy,in_buy_e0387509302e01,0.003,0.07720254,2307,59368.75326,0,0,0,769000
FY2021,a2ea22b9,2021-03-24 09:17:45,"Sold 0.01 BTC/ZAR @ 825,000",out_sell,in_buy_c38bc4f8b6b99c,-0.00330454,0.073898,0,63330.586,0,2726.2455,-105.74528,857000
FY2021,a2ea22b9,2021-03-24 09:17:45,"Sold 0.01 BTC/ZAR @ 825,000",out_sell,in_buy_b6046bf44b71e9,-0.00669546,0.06720254,0,57256.56408,0,5523.7545,-180.77742,852000
FY2021,48f3ee9b,2021-03-24 10:08:50,"Sold 0.003 BTC/ZAR @ 838,000",out_sell,in_buy_b6046bf44b71e9,-0.00030454,0.066898,0,56997.096,0,255.2045199999999162,-4.2635600000000838,852000
FY2021,48f3ee9b,2021-03-24 10:08:50,"Sold 0.003 BTC/ZAR @ 838,000",out_sell,in_buy_e4dab89539dd3d,-0.00269546,0.06420254,0,54651.28863055,0,2258.7954800000000838,-35.6676744499999162,851232.5
FY2021,b3aea8fa,2021-03-24 10:27:19,"Sold 0.003 BTC/ZAR @ 847,000",out_sell,in_buy_e4dab89539dd3d,-0.003,0.06120254,0,52097.59113055,0,2541,-12.6975,851232.5
FY2021,3d1200fc,2021-03-24 11:08:27,"Sold 0.008 BTC/ZAR @ 856,000",out_sell,in_buy_e4dab89539dd3d,-0.00230454,0.058898,0,50135.891785,0,1972.68624,10.98689445,851232.5
FY2021,3d1200fc,2021-03-24 11:08:27,"Sold 0.008 BTC/ZAR @ 856,000",out_sell,in_buy_f0eb8f9f9f4ffa,-0.005,0.053898,0,45328.218,0,4280,75,841000
FY2021,3d1200fc,2021-03-24 11:08:27,"Sold 0.008 BTC/ZAR @ 856,000",out_sell,in_buy_4bedaf700f9190,-0.00069546,0.05320254,0,44264.51328,0,595.31376,16.69104,832000
FY2021,9e98c872,2021-03-24 15:16:44,"Sold 0.009 BTC/ZAR @ 866,000",out_sell,in_buy_4bedaf700f9190,-0.00430454,0.048898,0,40683.136,0,3727.7316399999998268,146.3543599999998268,832000
FY2021,9e98c872,2021-03-24 15:16:44,"Sold 0.009 BTC/ZAR @ 866,000",out_sell,in_buy_d846533777c351,-0.00469546,0.04420254,0,37174.33614,0,4066.2683600000001732,117.3865000000001732,841000
FY2021,6d580419,2021-03-24 21:39:51,"Bought 0.01 BTC/ZAR @ 840,000",in_buy,in_buy_633022efe7217b,0.01,0.05420254,8400,45530.1336,0,0,0,840000
FY2021,16f4b503,2021-03-24 22:17:30,"Bought 0.01 BTC/ZAR @ 831,000",in_buy,in_buy_2b0ae5360573de,0.01,0.06420254,8310,53352.31074,0,0,0,831000
FY2021,ea6230e1,2021-03-24 22:18:55,"Bought 0.01 BTC/ZAR @ 830,540",in_buy,in_buy_54186c6ac09d90,0.01,0.07420254,8305.4,61628.1775716,0,0,0,830540
FY2021,ea6230e1,2021-03-24 22:18:55,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.00001,0.07419254,0,69960.06557188679245282878882,0,8.3,-1.12952830188679245283,942952.830188679245283
FY2021,82789973,2021-03-24 22:21:33,"Sold 0.001846 BTC/ZAR @ 832,701",out_sell,in_buy_d846533777c351,-0.001846,0.07234654,0,60843.44014,0,1537.16,-15.326,841000
FY2021,95d84574,2021-03-24 22:21:33,"Sold 0.005401 BTC/ZAR @ 832,701",out_sell,in_buy_d846533777c351,-0.00245854,0.069888,0,58775.808,0,2047.225028957600386323,-20.407111042399613677,841000
FY2021,95d84574,2021-03-24 22:21:33,"Sold 0.005401 BTC/ZAR @ 832,701",out_sell,in_buy_fa27bb2f0930cf,-0.00294246,0.06694554,0,55631.74374,0,2450.184971042399613677,5.000711042399613677,831000
FY2021,82789973,2021-03-24 22:21:33,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000001,0.06694454,0,63125.54345867924528301760482,0,0.83,-0.112952830188679245283,942952.830188679245283
FY2021,95d84574,2021-03-24 22:21:33,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000005,0.06693954,0,63120.82869452830188679118982,0,4.16,-0.554764150943396226415,942952.830188679245283
FY2021,f8028956,2021-03-24 22:21:34,"Sold 0.002753 BTC/ZAR @ 832,700",out_sell,in_buy_fa27bb2f0930cf,-0.002753,0.06418654,0,53339.01474,0,2292.42,4.677,831000
FY2021,f8028956,2021-03-24 22:21:34,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000002,0.06418454,0,60522.99364735849056603652482,0,1.66,-0.225905660377358490566,942952.830188679245283
FY2021,0b285f71,2021-03-25 00:18:04,"Bought 0.01 BTC/ZAR @ 815,000",in_buy,in_buy_cdcaf686248944,0.01,0.07418454,8150,60460.4001,0,0,0,815000
FY2021,96af638c,2021-03-25 04:00:19,"Bought 0.01 BTC/ZAR @ 801,000",in_buy,in_buy_9573236030d685,0.01,0.08418454,8010,67431.81654,0,0,0,801000
FY2021,e12edbda,2021-03-25 14:28:30,"Bought 0.005 BTC/ZAR @ 781,000",in_buy,in_buy_e2c142f86cd2cc,0.005,0.08918454,3905,69653.12574,0,0,0,781000
FY2021,66bea72d,2021-03-26 05:42:38,Sent Bitcoin to paulspeirs@gmail.com: Transfer from Luno Test 1,out_other,in_buy_for_other_a75600f1c1027d,-0.00012422,0.08906032,0,83979.68080150943396226247056,0,100.12,-17.01360056603773584905426,942952.830188679245283
FY2021,e99aef1f,2021-03-26 05:45:15,"Sold 0.005 BTC/ZAR @ 809,000",out_sell,in_buy_fa27bb2f0930cf,-0.00230454,0.08675578,0,72094.05318,0,1864.37286,-50.69988,831000
FY2021,e99aef1f,2021-03-26 05:45:15,"Sold 0.005 BTC/ZAR @ 809,000",out_sell,in_buy_16bc86c0d9b8cc,-0.00269546,0.08406032,0,69097.58304,0,2180.62714,-35.04098,822000
FY2021,b84ba182,2021-03-26 08:14:41,"Bought 0.005 BTC/ZAR @ 786,000",in_buy,in_buy_ca59b51839b722,0.005,0.08906032,3930,70001.41152,0,0,0,786000
FY2021,516a2e44,2021-03-26 09:33:36,"Sold 0.005 BTC/ZAR @ 809,000",out_sell,in_buy_16bc86c0d9b8cc,-0.00030454,0.08875578,0,72957.25116,0,246.37286,-3.95902,822000
FY2021,516a2e44,2021-03-26 09:33:36,"Sold 0.005 BTC/ZAR @ 809,000",out_sell,in_buy_6c2feba02179ee,-0.003,0.08575578,0,69719.44914,0,2427,-12,813000
FY2021,516a2e44,2021-03-26 09:33:36,"Sold 0.005 BTC/ZAR @ 809,000",out_sell,in_buy_6263b64db0dc50,-0.00169546,0.08406032,0,67416.37664,0,1371.62714,11.86822,802000
FY2021,1a760656,2021-03-26 18:31:22,"Sold 0.01 BTC/ZAR @ 825,000",out_sell,in_buy_6263b64db0dc50,-0.00130454,0.08275578,0,66370.13556,0,1076.2455,30.00442,802000
FY2021,1a760656,2021-03-26 18:31:22,"Sold 0.01 BTC/ZAR @ 825,000",out_sell,in_buy_c03ba98052164f,-0.003,0.07975578,0,62608.2873,0,2475,120,785000
FY2021,1a760656,2021-03-26 18:31:22,"Sold 0.01 BTC/ZAR @ 825,000",out_sell,in_buy_6e1f8b464a5983,-0.005,0.07475578,0,59879.37978,0,4125,120,801000
FY2021,1a760656,2021-03-26 18:31:22,"Sold 0.01 BTC/ZAR @ 825,000",out_sell,in_buy_5d7a60421bee14,-0.00069546,0.07406032,0,59322.31632,0,573.7545,16.69104,801000
FY2021,09a7f5c5,2021-03-27 01:53:38,"Sold 0.01 BTC/ZAR @ 844,000",out_sell,in_buy_5d7a60421bee14,-0.00930454,0.06475578,0,51869.37978,0,7853.03176,400.09522,801000
FY2021,09a7f5c5,2021-03-27 01:53:38,"Sold 0.01 BTC/ZAR @ 844,000",out_sell,in_buy_6169d1925346e3,-0.00069546,0.06406032,0,49390.50672,0,586.96824,50.76858,771000
FY2021,ff78e724,2021-03-27 15:21:13,"Bought 0.01 BTC/ZAR @ 818,000",in_buy,in_buy_947830bbe52ab9,0.01,0.07406032,8180,60581.34176,0,0,0,818000
FY2021,b519d1df,2021-03-27 22:13:16,"Sold 0.01 BTC/ZAR @ 842,000",out_sell,in_buy_6169d1925346e3,-0.00130454,0.07275578,0,56094.70638,0,1098.42268,92.62234,771000
FY2021,b519d1df,2021-03-27 22:13:16,"Sold 0.01 BTC/ZAR @ 842,000",out_sell,in_buy_e0387509302e01,-0.003,0.06975578,0,53642.19482,0,2526,219,769000
FY2021,b519d1df,2021-03-27 22:13:16,"Sold 0.01 BTC/ZAR @ 842,000",out_sell,in_buy_633022efe7217b,-0.00569546,0.06406032,0,53810.6688,0,4795.57732,11.39092,840000
FY2021,93575dcc,2021-03-29 10:47:34,"Sold 0.005 BTC/ZAR @ 848,000",out_sell,in_buy_633022efe7217b,-0.00430454,0.05975578,0,50194.8552,0,3650.24992,34.43632,840000
FY2021,93575dcc,2021-03-29 10:47:34,"Sold 0.005 BTC/ZAR @ 848,000",out_sell,in_buy_2b0ae5360573de,-0.00069546,0.05906032,0,49079.12592,0,589.75008,11.82282,831000
FY2021,674b36b0,2021-03-29 11:02:32,"Sold 0.01 BTC/ZAR @ 855,000",out_sell,in_buy_2b0ae5360573de,-0.00930454,0.04975578,0,41347.05318,0,7955.3817,223.30896,831000
FY2021,674b36b0,2021-03-29 11:02:32,"Sold 0.01 BTC/ZAR @ 855,000",out_sell,in_buy_54186c6ac09d90,-0.00069546,0.04906032,0,40746.5581728,0,594.6183,17.0109516,830540
FY2021,3251d7fe,2021-03-29 14:08:47,"Sold 0.00537 BTC/ZAR @ 864,000",out_sell,in_buy_54186c6ac09d90,-0.00537,0.04369032,0,36286.5583728,0,4639.68,179.6802,830540
FY2021,ebda0660,2021-03-29 14:09:21,"Sold 0.00463 BTC/ZAR @ 864,000",out_sell,in_buy_54186c6ac09d90,-0.00393454,0.03975578,0,33018.7655212,0,3399.44255999999999136,131.64970839999999136,830540
FY2021,ebda0660,2021-03-29 14:09:21,"Sold 0.00463 BTC/ZAR @ 864,000",out_sell,in_buy_cdcaf686248944,-0.00069546,0.03906032,0,31834.1608,0,600.87744000000000864,34.07754000000000864,815000
FY2021,80d6dc8d,2021-03-30 06:05:14,"Bought 0.01 BTC/ZAR @ 838,000",in_buy,in_buy_28a005ab648117,0.01,0.04906032,8380,41112.54816,0,0,0,838000
FY2021,2dcefabb,2021-03-30 08:24:06,"Sold 0.01 BTC/ZAR @ 863,000",out_sell,in_buy_cdcaf686248944,-0.00930454,0.03975578,0,32400.9607,0,8029.81802,446.61792,815000
FY2021,2dcefabb,2021-03-30 08:24:06,"Sold 0.01 BTC/ZAR @ 863,000",out_sell,in_buy_9573236030d685,-0.00069546,0.03906032,0,31287.31632,0,600.18198,43.11852,801000
FY2021,ca3128fa,2021-03-30 11:38:05,"Sold 0.007 BTC/ZAR @ 877,000",out_sell,in_buy_9573236030d685,-0.007,0.03206032,0,25680.31632,0,6139,532,801000
FY2021,4c1823cc,2021-03-30 12:02:54,"Sold 0.007 BTC/ZAR @ 882,000",out_sell,in_buy_9573236030d685,-0.00230454,0.02975578,0,23834.37978,0,2032.60428,186.66774,801000
FY2021,4c1823cc,2021-03-30 12:02:54,"Sold 0.007 BTC/ZAR @ 882,000",out_sell,in_buy_e2c142f86cd2cc,-0.00469546,0.02506032,0,19572.10992,0,4141.39572,474.24146,781000
FY2021,60d1640b,2021-03-31 08:07:29,"Sold 0.004 BTC/ZAR @ 892,000",out_sell,in_buy_e2c142f86cd2cc,-0.00030454,0.02475578,0,19334.26418,0,271.64968,33.80394,781000
FY2021,60d1640b,2021-03-31 08:07:29,"Sold 0.004 BTC/ZAR @ 892,000",out_sell,in_buy_ca59b51839b722,-0.00369546,0.02106032,0,16553.41152,0,3296.35032,391.71876,786000
FY2021,5ea34d54,2021-04-05 05:57:31,"Bought 0.003 BTC/ZAR @ 875,000",in_buy,in_buy_158a45326075df,0.003,0.02406032,2625,21052.78,0,0,0,875000
FY2021,0d7f01ae,2021-04-07 02:48:59,"Bought 0.005 BTC/ZAR @ 865,000",in_buy,in_buy_7734dba2593e77,0.005,0.02906032,4325,25137.1768,0,0,0,865000
FY2021,d3e5d52c,2021-04-07 13:45:28,"Bought 0.01 BTC/ZAR @ 856,000",in_buy,in_buy_c2ee7df0e0da5d,0.01,0.03906032,8560,33435.63392,0,0,0,856000
FY2021,cad9dfeb,2021-04-07 20:28:08,"Bought 0.01 BTC/ZAR @ 851,000",in_buy,in_buy_54553bd2dc669c,0.01,0.04906032,8510,41750.33232,0,0,0,851000
FY2021,085645b3,2021-04-10 06:21:07,"Sold 0.003 BTC/ZAR @ 899,000",out_sell,in_buy_ca59b51839b722,-0.00130454,0.04775578,0,37536.04308,0,1172.7814600000000899,147.4130200000000899,786000
FY2021,085645b3,2021-04-10 06:21:07,"Sold 0.003 BTC/ZAR @ 899,000",out_sell,in_buy_947830bbe52ab9,-0.00169546,0.04606032,0,37677.34176,0,1524.2185399999999101,137.3322599999999101,818000
FY2021,974f0b5f,2021-04-13 11:04:02,"Bought 0.00106 BTC/ZAR @ 942,962",in_buy_for_other,in_buy_for_other_a75600f1c1027d,0.00106,0.04712032,999.53,44432.23910339622641509345056,0,0,0,942952.830188679245283
FY2021,974f0b5f,2021-04-13 11:04:02,Trading fee,out_other,in_buy_for_other_a75600f1c1027d,-0.000001,0.04711932,0,44431.29615056603773584816756,0,0.94,-0.002952830188679245283,942952.830188679245283
FY2021,b1637b1e,2021-04-16 17:14:14,First bitcoin transaction to coinbase,out_other,in_buy_for_other_a75600f1c1027d,-0.00081478,0.04630454,0,43662.99704358490566037648482,0,746.13641456,-22.16269242113207547168274,942952.830188679245283
FY2021,b1637b1e,2021-04-16 17:14:14,First bitcoin transaction to coinbase,out_other,in_buy_for_other_bb4af23ba97986,-0.000641,0.04566354,0,38402.965902028081123246938708,0,586.997032,47.9170319999999999999718,840998.4399375975039002
FY2021,b1637b1e,2021-04-16 17:14:14,First bitcoin transaction to coinbase,out_other,in_buy_for_other_58c43e0c3fba2a,-0.002,0.04366354,0,32791.31854,0,1831.504,329.504,751000
FY2021,b1637b1e,2021-04-16 17:14:14,First bitcoin transaction to coinbase,out_other,in_buy_for_other_5a1cfa6402cb84,-0.000897,0.04276654,0,31262.006998885172798214564862,0,821.429544,165.7295440000000000000359,730992.1962095875139353
FY2021,b1637b1e,2021-04-16 17:14:14,First bitcoin transaction to coinbase,out_other,in_buy_for_other_ef60ea4cb64cc1,-0.003,0.03976654,0,27160.54682,0,2747.256,698.256,683000
FY2021,b1637b1e,2021-04-16 17:14:14,First bitcoin transaction to coinbase,out_other,in_buy_for_other_6f9efcd5494700,-0.002,0.03776654,0,25039.21602,0,1831.504,505.504,663000
FY2021,b1637b1e,2021-04-16 17:14:14,First bitcoin transaction to coinbase,out_other,in_buy_for_other_c60e9e8c53b3f6,-0.00064722,0.03711932,0,20861.05784,0,592.69300944,228.95536944,562000
FY2021,b1637b1e,2021-04-16 17:14:14,Bitcoin send fee,out_other,in_buy_for_other_c60e9e8c53b3f6,-0.00020901,0.03691031,0,20743.59422,0,191.4,73.93638,562000
FY2021,70cf534b,2021-04-18 05:16:45,"Bought 0.0025 BTC/ZAR @ 882,000",in_buy,in_buy_df5111a3d7ea30,0.0025,0.03941031,2205,34759.89342,0,0,0,882000
FY2021,f181fa75,2021-04-18 05:36:07,"Bought 0.005 BTC/ZAR @ 872,000",in_buy,in_buy_eccfc24172f067,0.005,0.04441031,4360,38725.79032,0,0,0,872000
FY2021,4f937382,2021-04-18 10:56:31,"Bought 0.005 BTC/ZAR @ 846,000",in_buy,in_buy_1743549f692b81,0.005,0.04941031,4230,41801.12226,0,0,0,846000
FY2021,6017fee5,2021-04-18 11:33:07,"Bought 0.005 BTC/ZAR @ 837,000",in_buy,in_buy_527750b9fb38a8,0.005,0.05441031,4185,45541.42947,0,0,0,837000
FY2021,e6f53d85,2021-04-18 13:34:53,"Bought 0.005 BTC/ZAR @ 831,005",in_buy,in_buy_f18a198c0ddd44,0.005,0.05941031,4155.02,49370.20525124,0,0,0,831004
FY2021,40a0b830,2021-04-18 13:43:29,"Bought 0.005 BTC/ZAR @ 824,000",in_buy,in_buy_16c1b1c594561a,0.005,0.06441031,4120,53074.09544,0,0,0,824000
FY2021,7684bb57,2021-04-18 13:53:08,"Bought 0.01 BTC/ZAR @ 816,000",in_buy,in_buy_07e09cf8596be0,0.01,0.07441031,8160,60718.81296,0,0,0,816000
FY2021,161a3ba0,2021-04-18 13:58:28,"Bought 0.005 BTC/ZAR @ 808,000",in_buy,in_buy_6d709d5d91be09,0.005,0.07941031,4040,64163.53048,0,0,0,808000
FY2021,747ef879,2021-04-22 00:41:32,"Bought 0.001664 BTC/ZAR @ 801,000",in_buy,in_buy_637d99133bf200,0.001664,0.08107431,1332.86,64940.327419831730769234511122,0,0,0,800997.5961538461538462
FY2021,16a2372e,2021-04-22 00:41:33,"Bought 0.008336 BTC/ZAR @ 801,000",in_buy,in_buy_65b15220715602,0.008336,0.08941031,6677.13,71617.593955170345489442245474,0,0,0,800999.2802303262955854
FY2021,5934a717,2021-04-22 04:09:13,"Bought 0.01 BTC/ZAR @ 786,000",in_buy,in_buy_4f88024dfd57aa,0.01,0.09941031,7860,78136.50366,0,0,0,786000
FY2021,1fc6e895,2021-04-22 23:04:42,"Bought 0.002 BTC/ZAR @ 755,000",in_buy,in_buy_0cf272fbf52a00,0.002,0.10141031,1510,76564.78405,0,0,0,755000
FY2021,b7e42e3a,2021-04-23 03:51:03,"Bought 0.002 BTC/ZAR @ 740,000",in_buy,in_buy_e3cd378eb72828,0.002,0.10341031,1480,76523.6294,0,0,0,740000
FY2021,345dcf73,2021-04-23 07:01:04,"Bought 0.0015 BTC/ZAR @ 715,000",in_buy,in_buy_66ef9667e17292,0.0015,0.10491031,1072.5,75010.87165,0,0,0,715000
FY2021,fd06aa07,2021-04-26 06:00:39,"Sold 0.0015 BTC/ZAR @ 784,000",out_sell,in_buy_947830bbe52ab9,-0.0015,0.10341031,0,84589.63358,0,1176,-51,818000
FY2021,39f14fbb,2021-04-27 03:49:19,"Sold 0.002 BTC/ZAR @ 814,000",out_sell,in_buy_947830bbe52ab9,-0.002,0.10141031,0,82953.63358,0,1628,-8,818000
FY2021,182e1ef1,2021-04-30 22:19:26,"Sold 0.0015 BTC/ZAR @ 846,156",out_sell,in_buy_947830bbe52ab9,-0.0015,0.09991031,0,81726.63358,0,1269.23,42.23,818000
FY2021,3b8bee2f,2021-05-01 02:19:39,"Sold 0.0005 BTC/ZAR @ 859,000",out_sell,in_buy_947830bbe52ab9,-0.0005,0.09941031,0,81317.63358,0,429.5,20.5,818000
FY2021,932bfab5,2021-05-01 02:20:35,"Sold 0.001 BTC/ZAR @ 859,000",out_sell,in_buy_947830bbe52ab9,-0.001,0.09841031,0,80499.63358,0,859,41,818000
FY2021,6e280de3,2021-05-04 02:56:56,"Bought 0.0015 BTC/ZAR @ 821,005",in_buy,in_buy_7adc9f2579dd92,0.0015,0.09991031,1231.5,82026.36451,0,0,0,821000
FY2021,a43d5a52,2021-05-04 17:18:02,"Bought 0.003316 BTC/ZAR @ 816,000",in_buy,in_buy_17d48f09f4d28c,0.003316,0.10322631,2705.85,84232.482181393244873344027407,0,0,0,815998.1905910735826297
FY2021,562dec8a,2021-05-04 17:18:04,"Bought 0.000684 BTC/ZAR @ 816,000",in_buy,in_buy_a26796b4b10cc6,0.000684,0.10391031,558.14,84790.20529736842105263218661,0,0,0,815994.152046783625731
FY2021,a325c079,2021-05-08 10:03:24,"Sold 0.005 BTC/ZAR @ 858,900",out_sell,in_buy_947830bbe52ab9,-0.00180454,0.10210577,0,83522.51986,0,1549.919406,73.805686,818000
FY2021,a325c079,2021-05-08 10:03:24,"Sold 0.005 BTC/ZAR @ 858,900",out_sell,in_buy_28a005ab648117,-0.00319546,0.09891031,0,82886.83978,0,2744.580594,66.785114,838000
FY2021,db1aaa05,2021-05-08 22:04:04,"Sold 0.001425 BTC/ZAR @ 862,407",out_sell,in_buy_28a005ab648117,-0.001425,0.09748531,0,81692.68978,0,1228.92,34.77,838000
FY2021,db1aaa05,2021-05-08 22:04:05,Trading fee,out_other,in_buy_for_other_c60e9e8c53b3f6,-0.00000142,0.09748389,0,54785.94618,0,1.22,0.42196,562000
FY2021,843a33aa,2021-05-08 22:05:49,"Sold 0.000575 BTC/ZAR @ 862,407",out_sell,in_buy_28a005ab648117,-0.000575,0.09690889,0,81209.64982,0,495.88,14.03,838000
FY2021,919f7599,2021-05-08 22:26:43,"Sold 0.002 BTC/ZAR @ 867,000",out_sell,in_buy_28a005ab648117,-0.002,0.09490889,0,79533.64982,0,1734,58,838000
FY2021,eab0f16b,2021-05-09 06:14:01,"Bought 0.002 BTC/ZAR @ 851,000",in_buy,in_buy_1f986f377a4f86,0.002,0.09690889,1702,82469.46539,0,0,0,851000
FY2021,e7eea3d3,2021-05-09 14:13:45,"Bought 0.003 BTC/ZAR @ 841,000",in_buy,in_buy_6f634e679c1fd4,0.003,0.09990889,2523,84023.37649,0,0,0,841000
FY2021,69954492,2021-05-09 14:59:02,"Bought 0.003 BTC/ZAR @ 831,000",in_buy,in_buy_27bece5ab92560,0.003,0.10290889,2493,85517.28759,0,0,0,831000
FY2021,6d9f7858,2021-05-09 23:46:31,"Sold 0.003 BTC/ZAR @ 851,000",out_sell,in_buy_28a005ab648117,-0.00280454,0.10010435,0,83887.4453,0,2386.6635400000000851,36.4590200000000851,838000
FY2021,6d9f7858,2021-05-09 23:46:31,"Sold 0.003 BTC/ZAR @ 851,000",out_sell,in_buy_158a45326075df,-0.00019546,0.09990889,0,87420.27875,0,166.3364599999999149,-4.6910400000000851,875000
FY2021,6826ac45,2021-05-10 06:06:08,"Sold 0.002 BTC/ZAR @ 867,000",out_sell,in_buy_158a45326075df,-0.002,0.09790889,0,85670.27875,0,1734,-16,875000
FY2021,083bd72b,2021-05-10 16:51:53,"Bought 0.002359 BTC/ZAR @ 841,000",in_buy,in_buy_2ebea5ab3a26cc,0.002359,0.10026789,1983.91,84324.912950360322170412882858,0,0,0,840996.1848240779991522
FY2021,3ccfdaee,2021-05-10 16:51:54,"Bought 0.000641 BTC/ZAR @ 841,000",in_buy_for_other,in_buy_for_other_bb4af23ba97986,0.000641,0.10090889,539.08,84864.219065834633385339852778,0,0,0,840998.4399375975039002
FY2021,ccd5b548,2021-05-10 20:31:46,"Bought 0.001501 BTC/ZAR @ 831,000",in_buy,in_buy_cf6d354176d462,0.001501,0.10240989,1247.33,85102.550362225183211187810123,0,0,0,830999.3337774816788807
FY2021,82932e85,2021-05-10 20:31:52,"Bought 0.001499 BTC/ZAR @ 831,000",in_buy,in_buy_d7ce8f6814fe3a,0.001499,0.10390889,1245.66,86347.663720747164776519785744,0,0,0,830993.9959973315543696
FY2021,95645df3,2021-05-10 22:03:09,"Bought 0.003 BTC/ZAR @ 821,000",in_buy,in_buy_a19fe6b1e241cb,0.003,0.10690889,2463,87772.19869,0,0,0,821000
FY2021,ecc1569b,2021-05-12 05:43:35,"Sold 0.003 BTC/ZAR @ 841,000",out_sell,in_buy_158a45326075df,-0.00080454,0.10610435,0,92841.30625,0,676.61814,-27.35436,875000
FY2021,ecc1569b,2021-05-12 05:43:35,"Sold 0.003 BTC/ZAR @ 841,000",out_sell,in_buy_7734dba2593e77,-0.00219546,0.10390889,0,89881.18985,0,1846.38186,-52.69104,865000
