Financial Year,Trans Ref,Date,Description,Type,Lot Reference,Qty Change,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Balance Units,Balance Value (ZAR)
2022,BDA,2021-03-18 13:01:33,"Bought 0.005 BTC/ZAR @ 852,000",Buy,ba3528ca,0.00500000,852000.00,4260.00,0.00,0.00,0.02921154,23875.73
2022,SCV,2021-03-18 13:23:06,"Sold 0.005 BTC/ZAR @ 877,000",Sell,c0f9beaa,-0.00139054,706994.34,983.10,1219.50,236.40,0.02782100,22892.63
2022,SCV,2021-03-18 13:23:06,"Sold 0.005 BTC/ZAR @ 877,000",Sell,f91c0fb9,-0.00143800,695000.00,999.41,1261.13,261.72,0.02638300,21893.22
2022,SCV,2021-03-18 13:23:06,"Sold 0.005 BTC/ZAR @ 877,000",Sell,cf9d56b4,-0.00145500,686996.56,999.58,1276.04,276.46,0.02492800,20893.64
2022,SCV,2021-03-18 13:23:06,"Sold 0.005 BTC/ZAR @ 877,000",Sell,63c804f8,-0.00071646,680994.55,487.91,628.34,140.43,0.02421154,20405.73
2022,BDB,2021-03-18 14:04:29,"Bought 0.006 BTC/ZAR @ 851,000",Buy,3e5a4352,0.00600000,851000.00,5106.00,0.00,0.00,0.03021154,25511.73
2022,BDC,2021-03-18 14:13:47,"Bought 0.005 BTC/ZAR @ 842,000",Buy,3bee711e,0.00500000,842000.00,4210.00,0.00,0.00,0.03521154,29721.73
2022,SCW,2021-03-18 15:42:55,"Sold 0.000315 BTC/ZAR @ 887,000",Sell,63c804f8,-0.00031500,680994.55,214.51,279.40,64.89,0.03489654,29507.22
2022,SCX,2021-03-18 15:43:40,"Sold 0.004685 BTC/ZAR @ 887,000",Sell,63c804f8,-0.00043654,680994.55,297.28,387.21,89.93,0.03446000,29209.94
2022,SCX,2021-03-18 15:43:40,"Sold 0.004685 BTC/ZAR @ 887,000",Sell,9fde97ed,-0.00146000,684479.45,999.34,1295.02,295.68,0.03300000,28210.60
2022,SCX,2021-03-18 15:43:40,"Sold 0.004685 BTC/ZAR @ 887,000",Sell,5c3d8a02,-0.00278846,884200.00,2465.56,2473.36,7.80,0.03021154,25745.04
2022,SCY,2021-03-18 17:40:35,"Sold 0.0055 BTC/ZAR @ 886,532",Sell,5c3d8a02,-0.00021154,884200.00,187.04,187.54,0.49,0.03000000,25558.00
2022,SCY,2021-03-18 17:40:35,"Sold 0.0055 BTC/ZAR @ 886,532",Sell,ba89eb40,-0.00400000,863000.00,3452.00,3546.12,94.12,0.02600000,22106.00
2022,SCY,2021-03-18 17:40:35,"Sold 0.0055 BTC/ZAR @ 886,532",Sell,49c46d4a,-0.00128846,844000.00,1087.46,1142.26,54.80,0.02471154,21018.54
2022,SCZ,2021-03-18 17:40:35,"Sold 0.0005 BTC/ZAR @ 886,713",Sell,49c46d4a,-0.00050000,844000.00,422.00,443.35,21.35,0.02421154,20596.54
2022,SDA,2021-03-18 17:40:35,Trading fee,Sell,49c46d4a,-0.00000500,844000.00,4.22,4.43,0.21,0.02420654,20592.32
2022,BDD,2021-03-19 00:18:13,"Bought 0.007 BTC/ZAR @ 860,000",Buy,a990fe79,0.00700000,860000.00,6020.00,0.00,0.00,0.03120654,26612.32
2022,SDB,2021-03-19 06:00:29,"Sold 0.007 BTC/ZAR @ 885,000",Sell,49c46d4a,-0.00320654,844000.00,2706.32,2837.79,131.47,0.02800000,23906.00
2022,SDB,2021-03-19 06:00:29,"Sold 0.007 BTC/ZAR @ 885,000",Sell,ac9cd27f,-0.00379346,862000.00,3269.96,3357.21,87.25,0.02420654,20636.04
2022,BDE,2021-03-19 10:13:13,"Bought 0.007 BTC/ZAR @ 858,000",Buy,40aed8d4,0.00700000,858000.00,6006.00,0.00,0.00,0.03120654,26642.04
2022,BDF,2021-03-19 10:48:57,"Bought 0.005 BTC/ZAR @ 851,000",Buy,0361b913,0.00500000,851000.00,4255.00,0.00,0.00,0.03620654,30897.04
2022,SDC,2021-03-19 11:50:38,"Sold 0.00332 BTC/ZAR @ 879,510",Sell,ac9cd27f,-0.00120654,862000.00,1040.04,1061.16,21.13,0.03500000,29857.00
2022,SDC,2021-03-19 11:50:38,"Sold 0.00332 BTC/ZAR @ 879,510",Sell,ba3528ca,-0.00211346,852000.00,1800.67,1858.81,58.14,0.03288654,28056.33
2022,SDD,2021-03-19 11:50:38,"Sold 0.00168 BTC/ZAR @ 879,508",Sell,ba3528ca,-0.00168000,852000.00,1431.36,1477.57,46.21,0.03120654,26624.97
2022,SDE,2021-03-19 11:50:38,Trading fee,Sell,ba3528ca,-0.00000300,852000.00,2.56,2.63,0.07,0.03120354,26622.42
2022,SDF,2021-03-19 11:50:38,Trading fee,Sell,ba3528ca,-0.00000100,852000.00,0.85,0.87,0.02,0.03120254,26621.56
2022,SDG,2021-03-19 12:04:55,"Sold 0.007 BTC/ZAR @ 884,000",Sell,ba3528ca,-0.00120254,852000.00,1024.56,1063.05,38.48,0.03000000,25597.00
2022,SDG,2021-03-19 12:04:55,"Sold 0.007 BTC/ZAR @ 884,000",Sell,3e5a4352,-0.00579746,851000.00,4933.64,5124.95,191.32,0.02420254,20663.36
2022,BDG,2021-03-20 06:25:32,"Bought 0.007 BTC/ZAR @ 857,000",Buy,4af2125e,0.00700000,857000.00,5999.00,0.00,0.00,0.03120254,26662.36
2022,BDH,2021-03-20 06:26:25,"Bought 0.007 BTC/ZAR @ 852,000",Buy,34380951,0.00700000,852000.00,5964.00,0.00,0.00,0.03820254,32626.36
2022,SDH,2021-03-20 07:12:44,"Sold 0.000364 BTC/ZAR @ 877,560",Sell,3e5a4352,-0.00020254,851000.00,172.36,177.74,5.38,0.03800000,32454.00
2022,SDH,2021-03-20 07:12:44,"Sold 0.000364 BTC/ZAR @ 877,560",Sell,3bee711e,-0.00016146,842000.00,135.95,141.69,5.74,0.03783854,32318.05
2022,SDI,2021-03-20 07:12:47,"Sold 0.002849 BTC/ZAR @ 877,560",Sell,3bee711e,-0.00284900,842000.00,2398.86,2500.16,101.30,0.03498954,29919.19
2022,SDJ,2021-03-20 07:12:48,"Sold 0.003787 BTC/ZAR @ 877,560",Sell,3bee711e,-0.00198954,842000.00,1675.19,1745.94,70.74,0.03300000,28244.00
2022,SDJ,2021-03-20 07:12:48,"Sold 0.003787 BTC/ZAR @ 877,560",Sell,a990fe79,-0.00179746,860000.00,1545.82,1577.37,31.56,0.03120254,26698.18
2022,BDI,2021-03-21 08:12:14,"Bought 0.008 BTC/ZAR @ 851,233",Buy,6283f7fa,0.00800000,851232.50,6809.86,0.00,0.00,0.03920254,33508.04
2022,BDJ,2021-03-21 08:59:58,"Bought 0.005 BTC/ZAR @ 841,000",Buy,853f352e,0.00500000,841000.00,4205.00,0.00,0.00,0.04420254,37713.04
2022,BDK,2021-03-21 10:08:48,"Bought 0.005 BTC/ZAR @ 832,000",Buy,dda1cc73,0.00500000,832000.00,4160.00,0.00,0.00,0.04920254,41873.04
2022,SDK,2021-03-21 13:32:08,"Sold 0.005 BTC/ZAR @ 857,000",Sell,a990fe79,-0.00500000,860000.00,4300.00,4285.00,-15.00,0.04420254,37573.04
2022,SDL,2021-03-21 20:03:06,"Sold 0.005 BTC/ZAR @ 866,000",Sell,a990fe79,-0.00020254,860000.00,174.18,175.40,1.22,0.04400000,37398.86
2022,SDL,2021-03-21 20:03:06,"Sold 0.005 BTC/ZAR @ 866,000",Sell,40aed8d4,-0.00479746,858000.00,4116.22,4154.60,38.38,0.03920254,33282.64
2022,BDL,2021-03-22 12:04:34,"Bought 0.009 BTC/ZAR @ 841,000",Buy,f8146e1e,0.00900000,841000.00,7569.00,0.00,0.00,0.04820254,40851.64
2022,BDM,2021-03-22 19:12:47,"Bought 0.008 BTC/ZAR @ 831,000",Buy,c76e1fa6,0.00800000,831000.00,6648.00,0.00,0.00,0.05620254,47499.64
2022,BDN,2021-03-22 20:46:40,"Bought 0.003 BTC/ZAR @ 822,000",Buy,7c1000a6,0.00300000,822000.00,2466.00,0.00,0.00,0.05920254,49965.64
2022,BDO,2021-03-22 21:02:09,"Bought 0.003 BTC/ZAR @ 813,000",Buy,51c57e7c,0.00300000,813000.00,2439.00,0.00,0.00,0.06220254,52404.64
2022,BDP,2021-03-23 03:19:37,"Bought 0.003 BTC/ZAR @ 802,000",Buy,779a016f,0.00300000,802000.00,2406.00,0.00,0.00,0.06520254,54810.64
2022,BDQ,2021-03-23 06:31:12,"Bought 0.003 BTC/ZAR @ 785,000",Buy,916c8d7b,0.00300000,785000.00,2355.00,0.00,0.00,0.06820254,57165.64
2022,SDM,2021-03-23 07:30:24,"Sold 0.003 BTC/ZAR @ 809,000",Sell,40aed8d4,-0.00220254,858000.00,1889.78,1781.85,-107.92,0.06600000,55275.86
2022,SDM,2021-03-23 07:30:24,"Sold 0.003 BTC/ZAR @ 809,000",Sell,0361b913,-0.00079746,851000.00,678.64,645.15,-33.49,0.06520254,54597.22
2022,SDN,2021-03-23 08:54:38,"Sold 0.003 BTC/ZAR @ 826,000",Sell,0361b913,-0.00300000,851000.00,2553.00,2478.00,-75.00,0.06220254,52044.22
2022,BDR,2021-03-23 11:05:07,"Bought 0.005 BTC/ZAR @ 801,000",Buy,a7ddf429,0.00500000,801000.00,4005.00,0.00,0.00,0.06720254,56049.22
2022,SDO,2021-03-23 11:20:29,"Sold 0.005 BTC/ZAR @ 825,000",Sell,0361b913,-0.00120254,851000.00,1023.36,992.10,-31.27,0.06600000,55025.86
2022,SDO,2021-03-23 11:20:29,"Sold 0.005 BTC/ZAR @ 825,000",Sell,4af2125e,-0.00379746,857000.00,3254.42,3132.90,-121.52,0.06220254,51771.44
2022,BDS,2021-03-23 21:33:44,"Bought 0.01 BTC/ZAR @ 801,000",Buy,c7d74850,0.01000000,801000.00,8010.00,0.00,0.00,0.07220254,59781.44
2022,BDT,2021-03-24 06:32:15,"Bought 0.002 BTC/ZAR @ 771,000",Buy,c8c298ed,0.00200000,771000.00,1542.00,0.00,0.00,0.07420254,61323.44
2022,BDU,2021-03-24 06:32:17,"Bought 0.003 BTC/ZAR @ 769,000",Buy,2148ddcf,0.00300000,769000.00,2307.00,0.00,0.00,0.07720254,63630.44
2022,SDP,2021-03-24 07:17:45,"Sold 0.01 BTC/ZAR @ 825,000",Sell,4af2125e,-0.00320254,857000.00,2744.58,2642.10,-102.48,0.07400000,60885.86
2022,SDP,2021-03-24 07:17:45,"Sold 0.01 BTC/ZAR @ 825,000",Sell,34380951,-0.00679746,852000.00,5791.44,5607.90,-183.53,0.06720254,55094.42
2022,SDQ,2021-03-24 08:08:50,"Sold 0.003 BTC/ZAR @ 838,000",Sell,34380951,-0.00020254,852000.00,172.56,169.73,-2.84,0.06700000,54921.86
2022,SDQ,2021-03-24 08:08:50,"Sold 0.003 BTC/ZAR @ 838,000",Sell,6283f7fa,-0.00279746,851232.50,2381.29,2344.27,-37.02,0.06420254,52540.57
2022,SDR,2021-03-24 08:27:19,"Sold 0.003 BTC/ZAR @ 847,000",Sell,6283f7fa,-0.00300000,851232.50,2553.70,2541.00,-12.70,0.06120254,49986.87
2022,SDS,2021-03-24 09:08:27,"Sold 0.008 BTC/ZAR @ 856,000",Sell,6283f7fa,-0.00220254,851232.50,1874.87,1885.37,10.50,0.05900000,48112.00
2022,SDS,2021-03-24 09:08:27,"Sold 0.008 BTC/ZAR @ 856,000",Sell,853f352e,-0.00500000,841000.00,4205.00,4280.00,75.00,0.05400000,43907.00
2022,SDS,2021-03-24 09:08:27,"Sold 0.008 BTC/ZAR @ 856,000",Sell,dda1cc73,-0.00079746,832000.00,663.49,682.63,19.14,0.05320254,43243.51
2022,SDT,2021-03-24 13:16:44,"Sold 0.009 BTC/ZAR @ 866,000",Sell,dda1cc73,-0.00420254,832000.00,3496.51,3639.40,142.89,0.04900000,39747.00
2022,SDT,2021-03-24 13:16:44,"Sold 0.009 BTC/ZAR @ 866,000",Sell,f8146e1e,-0.00479746,841000.00,4034.66,4154.60,119.94,0.04420254,35712.34
2022,BDV,2021-03-24 19:39:51,"Bought 0.01 BTC/ZAR @ 840,000",Buy,6d580419,0.01000000,840000.00,8400.00,0.00,0.00,0.05420254,44112.34
2022,BDW,2021-03-24 20:17:30,"Bought 0.01 BTC/ZAR @ 831,000",Buy,16f4b503,0.01000000,831000.00,8310.00,0.00,0.00,0.06420254,52422.34
2022,BDX,2021-03-24 20:18:55,"Bought 0.01 BTC/ZAR @ 830,540",Buy,ea6230e1,0.01000000,830540.00,8305.40,0.00,0.00,0.07420254,60727.74
2022,SDU,2021-03-24 20:18:55,Trading fee,Sell,f8146e1e,-0.00001000,841000.00,8.41,8.30,-0.11,0.07419254,60719.33
2022,SDV,2021-03-24 20:21:33,"Sold 0.001846 BTC/ZAR @ 832,701",Sell,f8146e1e,-0.00184600,841000.00,1552.49,1537.16,-15.33,0.07234654,59166.84
2022,SDW,2021-03-24 20:21:33,"Sold 0.005401 BTC/ZAR @ 832,701",Sell,f8146e1e,-0.00234654,841000.00,1973.44,1953.96,-19.48,0.07000000,57193.40
2022,SDW,2021-03-24 20:21:33,"Sold 0.005401 BTC/ZAR @ 832,701",Sell,c76e1fa6,-0.00305446,831000.00,2538.26,2543.45,5.19,0.06694554,54655.14
2022,SDX,2021-03-24 20:21:33,Trading fee,Sell,c76e1fa6,-0.00000100,831000.00,0.83,0.83,-0.00,0.06694454,54654.31
2022,SDY,2021-03-24 20:21:33,Trading fee,Sell,c76e1fa6,-0.00000500,831000.00,4.16,4.16,0.01,0.06693954,54650.16
2022,SDZ,2021-03-24 20:21:34,"Sold 0.002753 BTC/ZAR @ 832,700",Sell,c76e1fa6,-0.00275300,831000.00,2287.74,2292.42,4.68,0.06418654,52362.41
2022,SEA,2021-03-24 20:21:34,Trading fee,Sell,c76e1fa6,-0.00000200,831000.00,1.66,1.66,-0.00,0.06418454,52360.75
2022,BDY,2021-03-24 22:18:04,"Bought 0.01 BTC/ZAR @ 815,000",Buy,0b285f71,0.01000000,815000.00,8150.00,0.00,0.00,0.07418454,60510.75
2022,BDZ,2021-03-25 02:00:19,"Bought 0.01 BTC/ZAR @ 801,000",Buy,96af638c,0.01000000,801000.00,8010.00,0.00,0.00,0.08418454,68520.75
2022,BEA,2021-03-25 12:28:30,"Bought 0.005 BTC/ZAR @ 781,000",Buy,e12edbda,0.00500000,781000.00,3905.00,0.00,0.00,0.08918454,72425.75
2022,SEB,2021-03-26 03:42:38,Sent Bitcoin to paulspeirs@gmail.com: Transfer from Luno Test 1,Sell,c76e1fa6,-0.00012422,831000.00,103.23,100.12,-3.11,0.08906032,72322.53
2022,SEC,2021-03-26 03:45:15,"Sold 0.005 BTC/ZAR @ 809,000",Sell,c76e1fa6,-0.00206032,831000.00,1712.13,1666.80,-45.33,0.08700000,70610.40
2022,SEC,2021-03-26 03:45:15,"Sold 0.005 BTC/ZAR @ 809,000",Sell,7c1000a6,-0.00293968,822000.00,2416.42,2378.20,-38.22,0.08406032,68193.98
2022,BEB,2021-03-26 06:14:41,"Bought 0.005 BTC/ZAR @ 786,000",Buy,b84ba182,0.00500000,786000.00,3930.00,0.00,0.00,0.08906032,72123.98
2022,SED,2021-03-26 07:33:36,"Sold 0.005 BTC/ZAR @ 809,000",Sell,7c1000a6,-0.00006032,822000.00,49.58,48.80,-0.78,0.08900000,72074.40
2022,SED,2021-03-26 07:33:36,"Sold 0.005 BTC/ZAR @ 809,000",Sell,51c57e7c,-0.00300000,813000.00,2439.00,2427.00,-12.00,0.08600000,69635.40
2022,SED,2021-03-26 07:33:36,"Sold 0.005 BTC/ZAR @ 809,000",Sell,779a016f,-0.00193968,802000.00,1555.62,1569.20,13.58,0.08406032,68079.78
2022,SEE,2021-03-26 16:31:22,"Sold 0.01 BTC/ZAR @ 825,000",Sell,779a016f,-0.00106032,802000.00,850.38,874.76,24.39,0.08300000,67229.40
2022,SEE,2021-03-26 16:31:22,"Sold 0.01 BTC/ZAR @ 825,000",Sell,916c8d7b,-0.00300000,785000.00,2355.00,2475.00,120.00,0.08000000,64874.40
2022,SEE,2021-03-26 16:31:22,"Sold 0.01 BTC/ZAR @ 825,000",Sell,a7ddf429,-0.00500000,801000.00,4005.00,4125.00,120.00,0.07500000,60869.40
2022,SEE,2021-03-26 16:31:22,"Sold 0.01 BTC/ZAR @ 825,000",Sell,c7d74850,-0.00093968,801000.00,752.68,775.24,22.55,0.07406032,60116.72
2022,SEF,2021-03-26 23:53:38,"Sold 0.01 BTC/ZAR @ 844,000",Sell,c7d74850,-0.00906032,801000.00,7257.32,7646.91,389.59,0.06500000,52859.40
2022,SEF,2021-03-26 23:53:38,"Sold 0.01 BTC/ZAR @ 844,000",Sell,c8c298ed,-0.00093968,771000.00,724.49,793.09,68.60,0.06406032,52134.91
2022,BEC,2021-03-27 13:21:13,"Bought 0.01 BTC/ZAR @ 818,000",Buy,ff78e724,0.01000000,818000.00,8180.00,0.00,0.00,0.07406032,60314.91
2022,SEG,2021-03-27 20:13:16,"Sold 0.01 BTC/ZAR @ 842,000",Sell,c8c298ed,-0.00106032,771000.00,817.51,892.79,75.28,0.07300000,59497.40
2022,SEG,2021-03-27 20:13:16,"Sold 0.01 BTC/ZAR @ 842,000",Sell,2148ddcf,-0.00300000,769000.00,2307.00,2526.00,219.00,0.07000000,57190.40
2022,SEG,2021-03-27 20:13:16,"Sold 0.01 BTC/ZAR @ 842,000",Sell,6d580419,-0.00593968,840000.00,4989.33,5001.21,11.88,0.06406032,52201.07
2022,SEH,2021-03-29 08:47:34,"Sold 0.005 BTC/ZAR @ 848,000",Sell,6d580419,-0.00406032,840000.00,3410.67,3443.15,32.48,0.06000000,48790.40
2022,SEH,2021-03-29 08:47:34,"Sold 0.005 BTC/ZAR @ 848,000",Sell,16f4b503,-0.00093968,831000.00,780.87,796.85,15.97,0.05906032,48009.53
2022,SEI,2021-03-29 09:02:32,"Sold 0.01 BTC/ZAR @ 855,000",Sell,16f4b503,-0.00906032,831000.00,7529.13,7746.57,217.45,0.05000000,40480.40
2022,SEI,2021-03-29 09:02:32,"Sold 0.01 BTC/ZAR @ 855,000",Sell,ea6230e1,-0.00093968,830540.00,780.44,803.43,22.98,0.04906032,39699.96
2022,SEJ,2021-03-29 12:08:47,"Sold 0.00537 BTC/ZAR @ 864,000",Sell,ea6230e1,-0.00537000,830540.00,4460.00,4639.68,179.68,0.04369032,35239.96
2022,SEK,2021-03-29 12:09:21,"Sold 0.00463 BTC/ZAR @ 864,000",Sell,ea6230e1,-0.00369032,830540.00,3064.96,3188.44,123.48,0.04000000,32175.00
2022,SEK,2021-03-29 12:09:21,"Sold 0.00463 BTC/ZAR @ 864,000",Sell,0b285f71,-0.00093968,815000.00,765.84,811.88,46.04,0.03906032,31409.16
2022,BED,2021-03-30 04:05:14,"Bought 0.01 BTC/ZAR @ 838,000",Buy,80d6dc8d,0.01000000,838000.00,8380.00,0.00,0.00,0.04906032,39789.16
2022,SEL,2021-03-30 06:24:06,"Sold 0.01 BTC/ZAR @ 863,000",Sell,0b285f71,-0.00906032,815000.00,7384.16,7819.06,434.90,0.04000000,32405.00
2022,SEL,2021-03-30 06:24:06,"Sold 0.01 BTC/ZAR @ 863,000",Sell,96af638c,-0.00093968,801000.00,752.68,810.94,58.26,0.03906032,31652.32
2022,SEM,2021-03-30 09:38:05,"Sold 0.007 BTC/ZAR @ 877,000",Sell,96af638c,-0.00700000,801000.00,5607.00,6139.00,532.00,0.03206032,26045.32
2022,SEN,2021-03-30 10:02:54,"Sold 0.007 BTC/ZAR @ 882,000",Sell,96af638c,-0.00206032,801000.00,1650.32,1817.20,166.89,0.03000000,24395.00
2022,SEN,2021-03-30 10:02:54,"Sold 0.007 BTC/ZAR @ 882,000",Sell,e12edbda,-0.00493968,781000.00,3857.89,4356.80,498.91,0.02506032,20537.11
2022,SEO,2021-03-31 06:07:29,"Sold 0.004 BTC/ZAR @ 892,000",Sell,e12edbda,-0.00006032,781000.00,47.11,53.81,6.70,0.02500000,20490.00
2022,SEO,2021-03-31 06:07:29,"Sold 0.004 BTC/ZAR @ 892,000",Sell,b84ba182,-0.00393968,786000.00,3096.59,3514.19,417.61,0.02106032,17393.41
2022,BEE,2021-04-05 03:57:31,"Bought 0.003 BTC/ZAR @ 875,000",Buy,5ea34d54,0.00300000,875000.00,2625.00,0.00,0.00,0.02406032,20018.41
2022,BEF,2021-04-07 00:48:59,"Bought 0.005 BTC/ZAR @ 865,000",Buy,0d7f01ae,0.00500000,865000.00,4325.00,0.00,0.00,0.02906032,24343.41
2022,BEG,2021-04-07 11:45:28,"Bought 0.01 BTC/ZAR @ 856,000",Buy,d3e5d52c,0.01000000,856000.00,8560.00,0.00,0.00,0.03906032,32903.41
2022,BEH,2021-04-07 18:28:08,"Bought 0.01 BTC/ZAR @ 851,000",Buy,cad9dfeb,0.01000000,851000.00,8510.00,0.00,0.00,0.04906032,41413.41
2022,SEP,2021-04-10 04:21:07,"Sold 0.003 BTC/ZAR @ 899,000",Sell,b84ba182,-0.00106032,786000.00,833.41,953.23,119.82,0.04800000,40580.00
2022,SEP,2021-04-10 04:21:07,"Sold 0.003 BTC/ZAR @ 899,000",Sell,ff78e724,-0.00193968,818000.00,1586.66,1743.77,157.11,0.04606032,38993.34
2022,BEI,2021-04-13 09:04:02,"Bought 0.00106 BTC/ZAR @ 942,962",Buy,974f0b5f,0.00106000,942952.83,999.53,0.00,0.00,0.04712032,39992.87
2022,SEQ,2021-04-13 09:04:02,Trading fee,Sell,ff78e724,-0.00000100,818000.00,0.82,0.94,0.12,0.04711932,39992.05
2022,SER,2021-04-16 15:14:14,First bitcoin transaction to coinbase,Sell,ff78e724,-0.00805932,818000.00,6592.52,7380.34,787.81,0.03906000,33399.53
2022,SER,2021-04-16 15:14:14,First bitcoin transaction to coinbase,Sell,80d6dc8d,-0.00194068,838000.00,1626.29,1777.18,150.89,0.03711932,31773.24
2022,SES,2021-04-16 15:14:14,Bitcoin send fee,Sell,80d6dc8d,-0.00020901,838000.00,175.15,191.40,16.25,0.03691031,31598.09
2022,BEJ,2021-04-18 03:16:45,"Bought 0.0025 BTC/ZAR @ 882,000",Buy,70cf534b,0.00250000,882000.00,2205.00,0.00,0.00,0.03941031,33803.09
2022,BEK,2021-04-18 03:36:07,"Bought 0.005 BTC/ZAR @ 872,000",Buy,f181fa75,0.00500000,872000.00,4360.00,0.00,0.00,0.04441031,38163.09
2022,BEL,2021-04-18 08:56:31,"Bought 0.005 BTC/ZAR @ 846,000",Buy,4f937382,0.00500000,846000.00,4230.00,0.00,0.00,0.04941031,42393.09
2022,BEM,2021-04-18 09:33:07,"Bought 0.005 BTC/ZAR @ 837,000",Buy,6017fee5,0.00500000,837000.00,4185.00,0.00,0.00,0.05441031,46578.09
2022,BEN,2021-04-18 11:34:53,"Bought 0.005 BTC/ZAR @ 831,005",Buy,e6f53d85,0.00500000,831004.00,4155.02,0.00,0.00,0.05941031,50733.11
2022,BEO,2021-04-18 11:43:29,"Bought 0.005 BTC/ZAR @ 824,000",Buy,40a0b830,0.00500000,824000.00,4120.00,0.00,0.00,0.06441031,54853.11
2022,BEP,2021-04-18 11:53:08,"Bought 0.01 BTC/ZAR @ 816,000",Buy,7684bb57,0.01000000,816000.00,8160.00,0.00,0.00,0.07441031,63013.11
2022,BEQ,2021-04-18 11:58:28,"Bought 0.005 BTC/ZAR @ 808,000",Buy,161a3ba0,0.00500000,808000.00,4040.00,0.00,0.00,0.07941031,67053.11
2022,BER,2021-04-21 22:41:32,"Bought 0.001664 BTC/ZAR @ 801,000",Buy,747ef879,0.00166400,800997.60,1332.86,0.00,0.00,0.08107431,68385.97
2022,BES,2021-04-21 22:41:33,"Bought 0.008336 BTC/ZAR @ 801,000",Buy,16a2372e,0.00833600,800999.28,6677.13,0.00,0.00,0.08941031,75063.10
2022,BET,2021-04-22 02:09:13,"Bought 0.01 BTC/ZAR @ 786,000",Buy,5934a717,0.01000000,786000.00,7860.00,0.00,0.00,0.09941031,82923.10
2022,BEU,2021-04-22 21:04:42,"Bought 0.002 BTC/ZAR @ 755,000",Buy,1fc6e895,0.00200000,755000.00,1510.00,0.00,0.00,0.10141031,84433.10
2022,BEV,2021-04-23 01:51:03,"Bought 0.002 BTC/ZAR @ 740,000",Buy,b7e42e3a,0.00200000,740000.00,1480.00,0.00,0.00,0.10341031,85913.10
2022,BEW,2021-04-23 05:01:04,"Bought 0.0015 BTC/ZAR @ 715,000",Buy,345dcf73,0.00150000,715000.00,1072.50,0.00,0.00,0.10491031,86985.60
2022,SET,2021-04-26 04:00:39,"Sold 0.0015 BTC/ZAR @ 784,000",Sell,80d6dc8d,-0.00150000,838000.00,1257.00,1176.00,-81.00,0.10341031,85728.60
2022,SEU,2021-04-27 01:49:19,"Sold 0.002 BTC/ZAR @ 814,000",Sell,80d6dc8d,-0.00200000,838000.00,1676.00,1628.00,-48.00,0.10141031,84052.60
2022,SEV,2021-04-30 20:19:26,"Sold 0.0015 BTC/ZAR @ 846,156",Sell,80d6dc8d,-0.00150000,838000.00,1257.00,1269.23,12.23,0.09991031,82795.60
2022,SEW,2021-05-01 00:19:39,"Sold 0.0005 BTC/ZAR @ 859,000",Sell,80d6dc8d,-0.00050000,838000.00,419.00,429.50,10.50,0.09941031,82376.60
2022,SEX,2021-05-01 00:20:35,"Sold 0.001 BTC/ZAR @ 859,000",Sell,80d6dc8d,-0.00100000,838000.00,838.00,859.00,21.00,0.09841031,81538.60
2022,BEX,2021-05-04 00:56:56,"Bought 0.0015 BTC/ZAR @ 821,005",Buy,6e280de3,0.00150000,821000.00,1231.50,0.00,0.00,0.09991031,82770.10
2022,BEY,2021-05-04 15:18:02,"Bought 0.003316 BTC/ZAR @ 816,000",Buy,a43d5a52,0.00331600,815998.19,2705.85,0.00,0.00,0.10322631,85475.95
2022,BEZ,2021-05-04 15:18:04,"Bought 0.000684 BTC/ZAR @ 816,000",Buy,562dec8a,0.00068400,815994.15,558.14,0.00,0.00,0.10391031,86034.09
2022,SEY,2021-05-08 08:03:24,"Sold 0.005 BTC/ZAR @ 858,900",Sell,80d6dc8d,-0.00135031,838000.00,1131.56,1159.78,28.22,0.10256000,84902.53
2022,SEY,2021-05-08 08:03:24,"Sold 0.005 BTC/ZAR @ 858,900",Sell,5ea34d54,-0.00300000,875000.00,2625.00,2576.70,-48.30,0.09956000,82277.53
2022,SEY,2021-05-08 08:03:24,"Sold 0.005 BTC/ZAR @ 858,900",Sell,0d7f01ae,-0.00064969,865000.00,561.98,558.02,-3.96,0.09891031,81715.55
2022,SEZ,2021-05-08 20:04:04,"Sold 0.001425 BTC/ZAR @ 862,407",Sell,0d7f01ae,-0.00142500,865000.00,1232.63,1228.92,-3.71,0.09748531,80482.92
2022,SFA,2021-05-08 20:04:05,Trading fee,Sell,0d7f01ae,-0.00000142,865000.00,1.23,1.22,-0.01,0.09748389,80481.69
2022,SFB,2021-05-08 20:05:49,"Sold 0.000575 BTC/ZAR @ 862,407",Sell,0d7f01ae,-0.00057500,865000.00,497.38,495.88,-1.50,0.09690889,79984.32
2022,SFC,2021-05-08 20:26:43,"Sold 0.002 BTC/ZAR @ 867,000",Sell,0d7f01ae,-0.00200000,865000.00,1730.00,1734.00,4.00,0.09490889,78254.32
2022,BFA,2021-05-09 04:14:01,"Bought 0.002 BTC/ZAR @ 851,000",Buy,eab0f16b,0.00200000,851000.00,1702.00,0.00,0.00,0.09690889,79956.32
2022,BFB,2021-05-09 12:13:45,"Bought 0.003 BTC/ZAR @ 841,000",Buy,e7eea3d3,0.00300000,841000.00,2523.00,0.00,0.00,0.09990889,82479.32
2022,BFC,2021-05-09 12:59:02,"Bought 0.003 BTC/ZAR @ 831,000",Buy,69954492,0.00300000,831000.00,2493.00,0.00,0.00,0.10290889,84972.32
