Financial Year,Trans Ref,Date,Description,Type,Lot Reference,Qty Change,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR),Balance Units,Balance Value (ZAR)
2021,B011,2021-01-21 08:39:28,"Bought 0.004761 BTC/ZAR @ 525,000",Buy,a97d1ceb,0.00476100,524998.95,2499.52,0.00,0.00,0.00,0.03649154,19511.51
2021,B012,2021-01-21 08:58:22,"Bought 0.001923 BTC/ZAR @ 520,000",Buy,a2d39898,0.00192300,520000.00,999.96,0.00,0.00,0.00,0.03841454,20511.47
2021,B013,2021-01-21 09:00:12,"Bought 0.001942 BTC/ZAR @ 515,000",Buy,8b0684da,0.00194200,515000.00,1000.13,0.00,0.00,0.00,0.04035654,21511.60
2021,B014,2021-01-21 09:13:10,"Bought 0.002941 BTC/ZAR @ 510,000",Buy,9549ea93,0.00294100,510000.00,1499.91,0.00,0.00,0.00,0.04329754,23011.51
2021,B015,2021-01-21 09:36:07,"Bought 0.003 BTC/ZAR @ 500,000",Buy,cf73717d,0.00300000,500000.00,1500.00,0.00,0.00,0.00,0.04629754,24511.51
2021,B016,2021-01-21 09:36:08,"Bought 0.006 BTC/ZAR @ 500,000",Buy,701b13e6,0.00600000,500000.00,3000.00,0.00,0.00,0.00,0.05229754,27511.51
2021,B017,2021-01-21 11:29:56,"Bought 0.00998 BTC/ZAR @ 501,000",Buy,8e1350f3,0.00998000,501000.00,4999.98,0.00,0.00,0.00,0.06227754,32511.49
2021,B018,2021-01-21 12:06:58,"Bought 0.008146 BTC/ZAR @ 491,000",Buy,91806478,0.00814600,490999.26,3999.68,0.00,0.00,0.00,0.07042354,36511.17
2021,B019,2021-01-21 12:15:11,"Bought 0.008316 BTC/ZAR @ 481,000",Buy,579c2157,0.00831600,480999.28,3999.99,0.00,0.00,0.00,0.07873954,40511.16
2021,B020,2021-01-21 22:01:28,"Bought 0.014517 BTC/ZAR @ 481,000",Buy,cbfadebe,0.01451700,480999.52,6982.67,0.00,0.00,0.00,0.09325654,47493.83
2021,B021,2021-01-21 22:27:27,"Bought 0.008492 BTC/ZAR @ 471,000",Buy,96b1c5a2,0.00849200,470999.76,3999.73,0.00,0.00,0.00,0.10174854,51493.56
2021,B022,2021-01-22 00:27:15,"Bought 0.008676 BTC/ZAR @ 461,000",Buy,dd1f1f27,0.00867600,460999.31,3999.63,0.00,0.00,0.00,0.11042454,55493.19
2021,B023,2021-01-22 01:17:55,"Bought 0.008869 BTC/ZAR @ 451,000",Buy,030647e5,0.00886900,450998.99,3999.91,0.00,0.00,0.00,0.11929354,59493.10
2021,S002,2021-01-25 04:01:52,"Sold 0.008571 BTC/ZAR @ 525,000",Sell,f789f9f9,-0.00275054,550538.52,1514.28,1444.03,-70.25,0.00,0.11654300,57978.82
2021,S002,2021-01-25 04:01:52,"Sold 0.008571 BTC/ZAR @ 525,000",Sell,e97af95a,-0.00200000,500000.00,1000.00,1050.00,50.00,0.00,0.11454300,56978.82
2021,S002,2021-01-25 04:01:52,"Sold 0.008571 BTC/ZAR @ 525,000",Sell,4a781f35,-0.00062500,480000.00,300.00,328.12,28.12,0.00,0.11391800,56678.82
2021,S002,2021-01-25 04:01:52,"Sold 0.008571 BTC/ZAR @ 525,000",Sell,be33830c,-0.00063800,470000.00,299.86,334.95,35.09,0.00,0.11328000,56378.96
2021,S002,2021-01-25 04:01:52,"Sold 0.008571 BTC/ZAR @ 525,000",Sell,8d095a36,-0.00086000,465000.00,399.90,451.50,51.60,0.00,0.11242000,55979.06
2021,S002,2021-01-25 04:01:52,"Sold 0.008571 BTC/ZAR @ 525,000",Sell,7e55cacd,-0.00169746,550000.00,933.60,891.17,-42.44,0.00,0.11072254,55045.46
2021,S003,2021-01-25 12:44:08,"Sold 0.008506 BTC/ZAR @ 529,000",Sell,7e55cacd,-0.00284754,550000.00,1566.15,1506.35,-59.80,0.00,0.10787500,53479.31
2021,S003,2021-01-25 12:44:08,"Sold 0.008506 BTC/ZAR @ 529,000",Sell,d1e5e1e2,-0.00565846,550000.00,3112.15,2993.32,-118.83,0.00,0.10221654,50367.16
2021,S004,2021-01-25 12:48:33,"Sold 0.000789 BTC/ZAR @ 539,000",Sell,d1e5e1e2,-0.00078900,550000.00,433.95,425.27,-8.68,0.00,0.10142754,49933.21
2021,S005,2021-01-25 12:48:35,"Sold 0.007559 BTC/ZAR @ 539,000",Sell,d1e5e1e2,-0.00264254,550000.00,1453.40,1424.33,-29.07,0.00,0.09878500,48479.81
2021,S005,2021-01-25 12:48:35,"Sold 0.007559 BTC/ZAR @ 539,000",Sell,3dc5dc9d,-0.00370300,540000.00,1999.62,1995.92,-3.70,0.00,0.09508200,46480.19
2021,S005,2021-01-25 12:48:35,"Sold 0.007559 BTC/ZAR @ 539,000",Sell,08555a01,-0.00121346,534998.22,649.20,654.05,4.86,0.00,0.09386854,45830.99
2021,B024,2021-01-26 12:51:16,"Bought 0.00998 BTC/ZAR @ 501,000",Buy,a924a2f1,0.00998000,501000.00,4999.98,0.00,0.00,0.00,0.10384854,50830.97
2021,B025,2021-01-27 08:50:54,"Bought 0.001989 BTC/ZAR @ 493,500",Buy,7d9c3c56,0.00198900,493499.25,981.57,0.00,0.00,0.00,0.10583754,51812.54
2021,B026,2021-01-27 08:51:05,"Bought 0.010011 BTC/ZAR @ 493,500",Buy,e410a5ed,0.01001100,493499.15,4940.42,0.00,0.00,0.00,0.11584854,56752.96
2021,B027,2021-01-27 11:55:20,"Bought 0.012 BTC/ZAR @ 488,565",Buy,83955adc,0.01200000,488565.00,5862.78,0.00,0.00,0.00,0.12784854,62615.74
2021,B028,2021-01-27 11:55:22,"Bought 0.001 BTC/ZAR @ 488,565",Buy,890f92c9,0.00100000,488560.00,488.56,0.00,0.00,0.00,0.12884854,63104.30
2021,B029,2021-01-27 12:16:09,"Bought 0.01205 BTC/ZAR @ 483,679",Buy,bce696a4,0.01205000,483678.84,5828.33,0.00,0.00,0.00,0.14089854,68932.63
2021,B030,2021-01-27 12:17:16,"Bought 0.00195 BTC/ZAR @ 483,679",Buy,19c5d328,0.00195000,483676.92,943.17,0.00,0.00,0.00,0.14284854,69875.80
2021,B031,2021-01-27 14:03:26,"Bought 0.013 BTC/ZAR @ 478,843",Buy,5e2b3c6d,0.01300000,478842.31,6224.95,0.00,0.00,0.00,0.15584854,76100.75
2021,B032,2021-01-27 14:37:50,"Bought 0.015 BTC/ZAR @ 471,660",Buy,780fa87b,0.01500000,471660.00,7074.90,0.00,0.00,0.00,0.17084854,83175.65
2021,S006,2021-01-28 05:09:32,"Sold 0.067 BTC/ZAR @ 497,900",Sell,08555a01,-0.00158954,534998.22,850.40,791.43,-58.97,0.00,0.16925900,82325.25
2021,S006,2021-01-28 05:09:32,"Sold 0.067 BTC/ZAR @ 497,900",Sell,d36ee76a,-0.00471600,530000.00,2499.48,2348.10,-151.38,0.00,0.16454300,79825.77
2021,S006,2021-01-28 05:09:32,"Sold 0.067 BTC/ZAR @ 497,900",Sell,a97d1ceb,-0.00476100,524998.95,2499.52,2370.50,-129.02,0.00,0.15978200,77326.25
2021,S006,2021-01-28 05:09:32,"Sold 0.067 BTC/ZAR @ 497,900",Sell,a2d39898,-0.00192300,520000.00,999.96,957.46,-42.50,0.00,0.15785900,76326.29
2021,S006,2021-01-28 05:09:32,"Sold 0.067 BTC/ZAR @ 497,900",Sell,8b0684da,-0.00194200,515000.00,1000.13,966.92,-33.21,0.00,0.15591700,75326.16
2021,S006,2021-01-28 05:09:32,"Sold 0.067 BTC/ZAR @ 497,900",Sell,9549ea93,-0.00294100,510000.00,1499.91,1464.32,-35.59,0.00,0.15297600,73826.25
2021,S006,2021-01-28 05:09:32,"Sold 0.067 BTC/ZAR @ 497,900",Sell,cf73717d,-0.00300000,500000.00,1500.00,1493.70,-6.30,0.00,0.14997600,72326.25
2021,S006,2021-01-28 05:09:32,"Sold 0.067 BTC/ZAR @ 497,900",Sell,701b13e6,-0.00600000,500000.00,3000.00,2987.40,-12.60,0.00,0.14397600,69326.25
2021,S006,2021-01-28 05:09:32,"Sold 0.067 BTC/ZAR @ 497,900",Sell,8e1350f3,-0.00998000,501000.00,4999.98,4969.04,-30.94,0.00,0.13399600,64326.27
2021,S006,2021-01-28 05:09:32,"Sold 0.067 BTC/ZAR @ 497,900",Sell,91806478,-0.00814600,490999.26,3999.68,4055.89,56.21,0.00,0.12585000,60326.59
2021,S006,2021-01-28 05:09:32,"Sold 0.067 BTC/ZAR @ 497,900",Sell,579c2157,-0.00831600,480999.28,3999.99,4140.54,140.55,0.00,0.11753400,56326.60
2021,S006,2021-01-28 05:09:32,"Sold 0.067 BTC/ZAR @ 497,900",Sell,cbfadebe,-0.01368546,480999.52,6582.70,6813.99,231.29,0.00,0.10384854,49743.90
2021,B033,2021-01-28 08:03:47,"Bought 0.01 BTC/ZAR @ 492,822",Buy,06aa0fd4,0.01000000,492822.00,4928.22,0.00,0.00,0.00,0.11384854,54672.12
2021,B034,2021-01-28 09:08:14,"Bought 0.007477 BTC/ZAR @ 490,358",Buy,65eed7d3,0.00747700,490357.10,3666.40,0.00,0.00,0.00,0.12132554,58338.52
2021,B035,2021-01-28 09:08:14,"Bought 0.002523 BTC/ZAR @ 490,358",Buy,aa875f4c,0.00252300,490356.72,1237.17,0.00,0.00,0.00,0.12384854,59575.69
2021,S007,2021-01-28 22:15:57,"Sold 0.01 BTC/ZAR @ 512,000",Sell,cbfadebe,-0.00083154,480999.52,399.97,425.75,25.78,0.00,0.12301700,59175.72
2021,S007,2021-01-28 22:15:57,"Sold 0.01 BTC/ZAR @ 512,000",Sell,96b1c5a2,-0.00849200,470999.76,3999.73,4347.90,348.17,0.00,0.11452500,55175.99
2021,S007,2021-01-28 22:15:57,"Sold 0.01 BTC/ZAR @ 512,000",Sell,dd1f1f27,-0.00067646,460999.31,311.85,346.35,34.50,0.00,0.11384854,54864.14
2021,S008,2021-01-29 08:54:45,"Sold 0.00998 BTC/ZAR @ 536,070",Sell,dd1f1f27,-0.00799954,460999.31,3687.78,4288.31,600.52,0.00,0.10584900,51176.36
2021,S008,2021-01-29 08:54:45,"Sold 0.00998 BTC/ZAR @ 536,070",Sell,030647e5,-0.00198046,450998.99,893.19,1061.66,168.48,0.00,0.10386854,50283.17
2021,S009,2021-01-29 08:58:12,"Sold 0.023205 BTC/ZAR @ 538,000",Sell,030647e5,-0.00688854,450998.99,3106.72,3706.03,599.31,0.00,0.09698000,47176.45
2021,S009,2021-01-29 08:58:12,"Sold 0.023205 BTC/ZAR @ 538,000",Sell,a924a2f1,-0.00998000,501000.00,4999.98,5369.24,369.26,0.00,0.08700000,42176.47
2021,S009,2021-01-29 08:58:12,"Sold 0.023205 BTC/ZAR @ 538,000",Sell,7d9c3c56,-0.00198900,493499.25,981.57,1070.08,88.51,0.00,0.08501100,41194.90
2021,S009,2021-01-29 08:58:12,"Sold 0.023205 BTC/ZAR @ 538,000",Sell,e410a5ed,-0.00434746,493499.15,2145.47,2338.93,193.47,0.00,0.08066354,39049.43
2021,S010,2021-01-29 09:02:47,"Sold 0.007285 BTC/ZAR @ 549,000",Sell,e410a5ed,-0.00566354,493499.15,2794.95,3109.28,314.33,0.00,0.07500000,36254.48
2021,S010,2021-01-29 09:02:47,"Sold 0.007285 BTC/ZAR @ 549,000",Sell,83955adc,-0.00162146,488565.00,792.19,890.18,97.99,0.00,0.07337854,35462.29
2021,S011,2021-01-29 09:23:18,"Sold 0.001055 BTC/ZAR @ 559,000",Sell,83955adc,-0.00105500,488565.00,515.44,589.74,74.30,0.00,0.07232354,34946.86
2021,S012,2021-01-29 09:23:32,"Sold 0.0061 BTC/ZAR @ 559,000",Sell,83955adc,-0.00610000,488565.00,2980.25,3409.90,429.65,0.00,0.06622354,31966.61
2021,S013,2021-01-29 09:28:49,"Sold 0.005272 BTC/ZAR @ 569,000",Sell,83955adc,-0.00322354,488565.00,1574.91,1834.19,259.28,0.00,0.06300000,30391.70
2021,S013,2021-01-29 09:28:49,"Sold 0.005272 BTC/ZAR @ 569,000",Sell,890f92c9,-0.00100000,488560.00,488.56,569.00,80.44,0.00,0.06200000,29903.14
2021,S013,2021-01-29 09:28:49,"Sold 0.005272 BTC/ZAR @ 569,000",Sell,bce696a4,-0.00104846,483678.84,507.12,596.57,89.45,0.00,0.06095154,29396.02
2021,S014,2021-01-29 11:40:50,"Sold 0.006692 BTC/ZAR @ 564,745",Sell,bce696a4,-0.00669200,483678.84,3236.78,3779.27,542.49,0.00,0.05425954,26159.24
2021,S014,2021-01-29 11:40:50,"Fee for Sold 0.006692 BTC/ZAR @ 564,745",Fee,,,,,,,3.38,0.05425954,26159.24
2021,S015,2021-01-29 12:59:19,"Sold 0.005317 BTC/ZAR @ 577,000",Sell,bce696a4,-0.00430954,483678.84,2084.43,2486.60,402.16,0.00,0.04995000,24074.81
2021,S015,2021-01-29 12:59:19,"Sold 0.005317 BTC/ZAR @ 577,000",Sell,19c5d328,-0.00100746,483676.92,487.29,581.30,94.02,0.00,0.04894254,23587.52
2021,S016,2021-01-29 13:49:58,"Sold 0.006908 BTC/ZAR @ 579,000",Sell,19c5d328,-0.00094254,483676.92,455.88,545.73,89.85,0.00,0.04800000,23131.64
2021,S016,2021-01-29 13:49:58,"Sold 0.006908 BTC/ZAR @ 579,000",Sell,5e2b3c6d,-0.00596546,478842.31,2856.51,3454.00,597.48,0.00,0.04203454,20275.13
2021,B036,2021-01-29 19:31:31,"Bought 0.005 BTC/ZAR @ 532,000",Buy,717c5c94,0.00500000,532000.00,2660.00,0.00,0.00,0.00,0.04703454,22935.13
2021,B037,2021-01-29 19:43:21,"Bought 0.005 BTC/ZAR @ 528,000",Buy,481cac38,0.00500000,528000.00,2640.00,0.00,0.00,0.00,0.05203454,25575.13
2021,B038,2021-01-29 19:43:56,"Bought 0.005 BTC/ZAR @ 525,100",Buy,ce521649,0.00500000,525100.00,2625.50,0.00,0.00,0.00,0.05703454,28200.63
2021,B039,2021-01-30 03:32:44,"Bought 0.01 BTC/ZAR @ 521,000",Buy,3b6695ab,0.01000000,521000.00,5210.00,0.00,0.00,0.00,0.06703454,33410.63
2021,B040,2021-01-30 03:51:01,"Bought 0.005 BTC/ZAR @ 516,000",Buy,f30a85c1,0.00500000,516000.00,2580.00,0.00,0.00,0.00,0.07203454,35990.63
2021,B041,2021-01-31 15:50:57,"Bought 0.01 BTC/ZAR @ 511,000",Buy,56d57b24,0.01000000,511000.00,5110.00,0.00,0.00,0.00,0.08203454,41100.63
2021,B042,2021-01-31 18:01:06,"Bought 0.01 BTC/ZAR @ 506,000",Buy,7c5617f5,0.01000000,506000.00,5060.00,0.00,0.00,0.00,0.09203454,46160.63
2021,S017,2021-02-01 09:00:19,"Sold 0.01 BTC/ZAR @ 535,900",Sell,5e2b3c6d,-0.00703454,478842.31,3368.44,3769.81,401.37,0.00,0.08500000,42792.19
2021,S017,2021-02-01 09:00:19,"Sold 0.01 BTC/ZAR @ 535,900",Sell,780fa87b,-0.00296546,471660.00,1398.69,1589.19,190.50,0.00,0.08203454,41393.50
2021,S018,2021-02-01 09:07:16,"Sold 0.01 BTC/ZAR @ 541,000",Sell,780fa87b,-0.01000000,471660.00,4716.60,5410.00,693.40,0.00,0.07203454,36676.90
2021,S019,2021-02-01 10:30:54,"Sold 0.01 BTC/ZAR @ 539,000",Sell,780fa87b,-0.00203454,471660.00,959.61,1096.62,137.01,0.00,0.07000000,35717.29
2021,S019,2021-02-01 10:30:54,"Sold 0.01 BTC/ZAR @ 539,000",Sell,06aa0fd4,-0.00796546,492822.00,3925.55,4293.38,367.83,0.00,0.06203454,31791.74
2021,S020,2021-02-02 09:07:28,"Sold 0.004995 BTC/ZAR @ 543,523",Sell,06aa0fd4,-0.00203454,492822.00,1002.67,1105.82,103.15,0.00,0.06000000,30789.07
2021,S020,2021-02-02 09:07:28,"Sold 0.004995 BTC/ZAR @ 543,523",Sell,65eed7d3,-0.00296046,490357.10,1451.68,1609.07,157.39,0.00,0.05703954,29337.39
2021,S020,2021-02-02 09:07:28,"Fee for Sold 0.004995 BTC/ZAR @ 543,523",Fee,,,,,,,2.17,0.05703954,29337.39
2021,S021,2021-02-02 09:19:43,"Sold 0.009843 BTC/ZAR @ 549,997",Sell,65eed7d3,-0.00451654,490357.10,2214.72,2484.08,269.37,0.00,0.05252300,27122.67
2021,S021,2021-02-02 09:19:43,"Sold 0.009843 BTC/ZAR @ 549,997",Sell,aa875f4c,-0.00252300,490356.72,1237.17,1387.64,150.47,0.00,0.05000000,25885.50
2021,S021,2021-02-02 09:19:43,"Sold 0.009843 BTC/ZAR @ 549,997",Sell,717c5c94,-0.00280346,532000.00,1491.44,1541.89,50.45,0.00,0.04719654,24394.06
2021,S021,2021-02-02 09:19:43,"Fee for Sold 0.009843 BTC/ZAR @ 549,997",Fee,,,,,,,4.94,0.04719654,24394.06
2021,S022,2021-02-02 09:28:10,"Sold 0.009991 BTC/ZAR @ 547,000",Sell,717c5c94,-0.00219654,532000.00,1168.56,1201.51,32.95,0.00,0.04500000,23225.50
2021,S022,2021-02-02 09:28:10,"Sold 0.009991 BTC/ZAR @ 547,000",Sell,481cac38,-0.00500000,528000.00,2640.00,2735.00,95.00,0.00,0.04000000,20585.50
2021,S022,2021-02-02 09:28:10,"Sold 0.009991 BTC/ZAR @ 547,000",Sell,ce521649,-0.00279446,525100.00,1467.37,1528.57,61.20,0.00,0.03720554,19118.13
2021,S022,2021-02-02 09:28:10,"Fee for Sold 0.009991 BTC/ZAR @ 547,000",Fee,,,,,,,4.92,0.03720554,19118.13
2021,S023,2021-02-03 00:26:52,"Sold 0.00841 BTC/ZAR @ 554,900",Sell,ce521649,-0.00220554,525100.00,1158.13,1223.85,65.72,0.00,0.03500000,17960.00
2021,S023,2021-02-03 00:26:52,"Sold 0.00841 BTC/ZAR @ 554,900",Sell,3b6695ab,-0.00620446,521000.00,3232.52,3442.85,210.32,0.00,0.02879554,14727.48
2021,S024,2021-02-04 00:00:36,"Sold 0.015001 BTC/ZAR @ 577,000",Sell,3b6695ab,-0.00379554,521000.00,1977.48,2190.02,212.55,0.00,0.02500000,12750.00
2021,S024,2021-02-04 00:00:36,"Sold 0.015001 BTC/ZAR @ 577,000",Sell,f30a85c1,-0.00500000,516000.00,2580.00,2885.00,305.00,0.00,0.02000000,10170.00
2021,S024,2021-02-04 00:00:36,"Sold 0.015001 BTC/ZAR @ 577,000",Sell,56d57b24,-0.00620546,511000.00,3170.99,3580.55,409.56,0.00,0.01379454,6999.01
2021,S025,2021-02-04 06:20:04,"Sold 0.006118 BTC/ZAR @ 584,000",Sell,56d57b24,-0.00379454,511000.00,1939.01,2216.01,277.00,0.00,0.01000000,5060.00
2021,S025,2021-02-04 06:20:04,"Sold 0.006118 BTC/ZAR @ 584,000",Sell,7c5617f5,-0.00232346,506000.00,1175.67,1356.90,181.23,0.00,0.00767654,3884.33
2021,S026,2021-02-04 06:44:04,"Sold 0.00764 BTC/ZAR @ 589,000",Sell,7c5617f5,-0.00764000,506000.00,3865.84,4499.96,634.12,0.00,0.00003654,18.49
2021,B043,2021-02-09 06:32:20,"Bought 0.01 BTC/ZAR @ 720,102",Buy,d0d10841,0.01000000,720102.00,7201.02,0.00,0.00,0.00,0.01003654,7219.51
2021,B043,2021-02-09 06:32:20,"Fee for Sold 0.00764 BTC/ZAR @ 589,000",Fee,,,,,,,7.21,0.01003654,7219.51
2021,S027,2021-02-09 06:34:57,"Sold 0.006 BTC/ZAR @ 718,014",Sell,7c5617f5,-0.00003654,506000.00,18.49,26.24,7.75,0.00,0.01000000,7201.02
2021,S027,2021-02-09 06:34:57,"Sold 0.006 BTC/ZAR @ 718,014",Sell,d0d10841,-0.00596346,720102.00,4294.30,4281.84,-12.46,0.00,0.00403654,2906.72
2021,S028,2021-02-09 06:34:57,"Sold 0.0015 BTC/ZAR @ 718,019",Sell,d0d10841,-0.00150000,720102.00,1080.15,1077.02,-3.13,0.00,0.00253654,1826.57
2021,S028,2021-02-09 06:34:57,"Fee for Sold 0.0015 BTC/ZAR @ 718,019",Fee,,,,,,,4.31,0.00253654,1826.57
2021,S028,2021-02-09 06:34:57,"Fee for Sold 0.0015 BTC/ZAR @ 718,019",Fee,,,,,,,0.71,0.00253654,1826.57
2021,S029,2021-02-09 06:34:57,"Sold 0.002488 BTC/ZAR @ 718,003",Sell,d0d10841,-0.00248800,720102.00,1791.61,1786.39,-5.22,0.00,0.00004854,34.95
2021,S029,2021-02-09 06:34:57,"Fee for Sold 0.002488 BTC/ZAR @ 718,003",Fee,,,,,,,1.43,0.00004854,34.95
2021,B044,2021-02-09 06:51:29,"Bought 0.01 BTC/ZAR @ 729,004",Buy,d8253356,0.01000000,729004.00,7290.04,0.00,0.00,0.00,0.01004854,7324.99
2021,B044,2021-02-09 06:51:29,"Fee for Sold 0.002488 BTC/ZAR @ 718,003",Fee,,,,,,,7.28,0.01004854,7324.99
2021,S030,2021-02-09 06:52:51,"Sold 0.009981 BTC/ZAR @ 729,915",Sell,d0d10841,-0.00004854,720102.00,34.95,35.43,0.48,0.00,0.01000000,7290.04
2021,S030,2021-02-09 06:52:51,"Sold 0.009981 BTC/ZAR @ 729,915",Sell,d8253356,-0.00993246,729004.00,7240.80,7249.85,9.05,0.00,0.00006754,49.24
2021,S030,2021-02-09 06:52:51,"Fee for Sold 0.009981 BTC/ZAR @ 729,915",Fee,,,,,,,6.56,0.00006754,49.24
2021,B045,2021-02-09 06:57:35,"Bought 0.005 BTC/ZAR @ 736,395",Buy,ffa6f8e7,0.00500000,736394.00,3681.97,0.00,0.00,0.00,0.00506754,3731.21
2021,B045,2021-02-09 06:57:35,"Fee for Sold 0.009981 BTC/ZAR @ 729,915",Fee,,,,,,,3.67,0.00506754,3731.21
2021,B046,2021-02-09 07:05:26,"Bought 0.01 BTC/ZAR @ 730,000",Buy,85df450c,0.01000000,730000.00,7300.00,0.00,0.00,0.00,0.01506754,11031.21
2021,B047,2021-02-09 08:17:05,"Bought 0.01 BTC/ZAR @ 722,000",Buy,240cd3d5,0.01000000,722000.00,7220.00,0.00,0.00,0.00,0.02506754,18251.21
2021,S031,2021-02-09 08:17:07,"Sold 0.00429 BTC/ZAR @ 721,000",Sell,d8253356,-0.00006754,729004.00,49.24,48.70,-0.54,0.00,0.02500000,18201.97
2021,S031,2021-02-09 08:17:07,"Sold 0.00429 BTC/ZAR @ 721,000",Sell,ffa6f8e7,-0.00422246,736394.00,3109.39,3044.39,-65.00,0.00,0.02077754,15092.58
2021,S032,2021-02-09 08:17:08,"Sold 0.0005 BTC/ZAR @ 721,000",Sell,ffa6f8e7,-0.00050000,736394.00,368.20,360.50,-7.70,0.00,0.02027754,14724.38
2021,S033,2021-02-09 08:17:10,"Sold 0.000201 BTC/ZAR @ 721,000",Sell,ffa6f8e7,-0.00020100,736394.00,148.02,144.92,-3.10,0.00,0.02007654,14576.36
2021,S034,2021-02-09 08:25:16,"Sold 0.009995 BTC/ZAR @ 712,000",Sell,ffa6f8e7,-0.00007654,736394.00,56.36,54.50,-1.87,0.00,0.02000000,14520.00
2021,S034,2021-02-09 08:25:16,"Sold 0.009995 BTC/ZAR @ 712,000",Sell,85df450c,-0.00991846,730000.00,7240.48,7061.94,-178.53,0.00,0.01008154,7279.52
2021,B048,2021-02-09 09:35:06,"Bought 0.005 BTC/ZAR @ 701,000",Buy,e299e6f8,0.00500000,701000.00,3505.00,0.00,0.00,0.00,0.01508154,10784.52
2021,B049,2021-02-10 12:39:33,"Bought 0.005 BTC/ZAR @ 691,000",Buy,73324cd4,0.00500000,691000.00,3455.00,0.00,0.00,0.00,0.02008154,14239.52
2021,B050,2021-02-10 15:02:31,"Bought 0.005 BTC/ZAR @ 685,100",Buy,bede0364,0.00500000,685100.00,3425.50,0.00,0.00,0.00,0.02508154,17665.02
2021,B051,2021-02-10 15:27:43,"Bought 0.005 BTC/ZAR @ 678,100",Buy,e96a293e,0.00500000,678100.00,3390.50,0.00,0.00,0.00,0.03008154,21055.52
2021,B052,2021-02-11 00:48:24,"Bought 0.005 BTC/ZAR @ 671,000",Buy,cd7ece9f,0.00500000,671000.00,3355.00,0.00,0.00,0.00,0.03508154,24410.52
2021,S035,2021-02-20 04:03:31,"Sold 0.001193 BTC/ZAR @ 838,000",Sell,85df450c,-0.00008154,730000.00,59.52,68.33,8.81,0.00,0.03500000,24351.00
2021,S035,2021-02-20 04:03:31,"Sold 0.001193 BTC/ZAR @ 838,000",Sell,240cd3d5,-0.00111146,722000.00,802.47,931.40,128.93,0.00,0.03388854,23548.53
2021,S035,2021-02-20 04:03:31,"Fee for Sold 0.001193 BTC/ZAR @ 838,000",Fee,,,,,,,0.83,0.03388854,23548.53
2021,B053,2021-02-20 04:22:36,"Bought 0.0005 BTC/ZAR @ 840,532",Buy,1e2d9f87,0.00050000,840520.00,420.26,0.00,0.00,0.00,0.03438854,23968.79
